"","from","to","value"
"1249",2766,2859,1
"1250",2895,2859,1
"1251",2904,2859,1
"1252",2920,2859,1
"1253",2925,2859,1
"1254",2952,2859,1
"1255",3021,2859,1
"1256",3062,2859,1
"1257",3072,2859,1
"1258",2690,2860,1
"1259",2738,2860,1
"1260",2739,2860,1
"1261",2799,2860,1
"1262",2800,2860,1
"1263",2912,2860,1
"1264",2918,2860,1
"1265",2952,2860,1
"1266",2968,2860,1
"1267",2970,2860,1
"1268",2975,2860,1
"1269",2995,2860,1
"1270",3014,2860,1
"1271",3019,2860,1
"1272",3067,2860,1
"1273",3144,2860,1
"1274",2741,2862,1
"1275",2746,2862,1
"1276",2784,2862,1
"1277",2814,2862,1
"1278",2834,2862,1
"1279",3004,2862,1
"1280",3032,2862,1
"1281",2684,2865,1
"1282",2704,2865,1
"1283",2733,2865,1
"1284",2766,2865,1
"1285",2767,2865,1
"1286",2782,2865,1
"1287",2828,2865,1
"1288",2852,2865,1
"1289",3022,2865,1
"1290",3104,2865,1
"1291",2684,2868,1
"1292",2685,2868,1
"1293",2880,2868,1
"1294",2948,2868,1
"1295",2971,2868,1
"1296",2978,2868,1
"1297",2995,2868,1
"1298",3004,2868,1
"1299",3053,2868,1
"1300",3115,2868,1
"1301",2753,2871,1
"1302",2800,2871,1
"1303",2889,2871,1
"1304",2987,2871,1
"1305",3006,2871,1
"1306",3033,2871,1
"1307",2678,2872,1
"1308",2684,2872,1
"1309",2711,2872,1
"1310",2753,2872,1
"1311",2757,2872,1
"1312",2858,2872,1
"1313",2888,2872,1
"1314",2898,2872,1
"1315",2900,2872,1
"1316",2910,2872,1
"1317",2929,2872,1
"1318",2949,2872,1
"1319",2959,2872,1
"1320",2975,2872,1
"1321",2987,2872,1
"1322",2996,2872,1
"1323",3028,2872,1
"1324",3033,2872,1
"1325",3053,2872,1
"1326",3095,2872,1
"1327",2733,2873,1
"1328",2910,2873,1
"1329",2988,2873,1
"1330",2995,2873,1
"1331",3010,2873,1
"1332",3056,2873,1
"1333",3067,2873,1
"1334",2724,2876,1
"1335",2800,2876,1
"1336",2845,2876,1
"1337",2888,2876,1
"1338",2929,2876,1
"1339",2938,2876,1
"1340",2986,2876,1
"1341",2995,2876,1
"1342",2996,2876,1
"1343",3014,2876,1
"1344",3051,2876,1
"1345",3057,2876,1
"1346",3067,2876,1
"1347",3091,2876,1
"1348",2890,2878,1
"1349",3133,2878,1
"1350",2684,2879,1
"1351",2690,2879,1
"1352",2704,2879,1
"1353",2724,2879,1
"1354",2733,2879,1
"1355",2744,2879,1
"1356",2765,2879,1
"1357",2767,2879,1
"1358",2768,2879,1
"1359",2789,2879,1
"1360",2810,2879,1
"1361",2816,2879,1
"1362",2847,2879,1
"1363",2858,2879,1
"1364",2880,2879,1
"1365",2888,2879,1
"1366",2890,2879,1
"1367",2904,2879,1
"1368",2908,2879,1
"1369",2910,2879,1
"1370",2919,2879,1
"1371",2925,2879,1
"1372",2929,2879,1
"1373",2973,2879,1
"1374",2976,2879,1
"1375",2977,2879,1
"1376",2978,2879,1
"1377",2988,2879,1
"1378",2995,2879,1
"1379",2996,2879,1
"1380",3010,2879,1
"1381",3014,2879,1
"1382",3015,2879,1
"1383",3020,2879,1
"1384",3021,2879,1
"1385",3026,2879,1
"1386",3049,2879,1
"1387",3053,2879,1
"1388",3056,2879,1
"1389",3071,2879,1
"1390",3104,2879,1
"1391",3115,2879,1
"1392",3133,2879,1
"1393",2684,2880,1
"1394",2790,2880,1
"1395",2868,2880,1
"1396",2915,2880,1
"1397",2929,2880,1
"1398",2978,2880,1
"1399",3130,2880,1
"1400",2723,2881,1
"1401",2744,2881,1
"1402",2858,2881,1
"1403",2908,2881,1
"1404",2996,2881,1
"1405",3010,2881,1
"1406",3056,2881,1
"1407",3057,2881,1
"1408",3114,2881,1
"1409",2749,2882,1
"1410",2793,2882,1
"1411",2872,2882,1
"1412",3062,2882,1
"1413",3066,2882,1
"1414",3070,2882,1
"1415",3082,2882,1
"1416",3092,2882,1
"1417",2678,2883,1
"1418",2684,2883,1
"1419",2719,2883,1
"1420",2720,2883,1
"1421",2733,2883,1
"1422",2757,2883,1
"1423",2789,2883,1
"1424",2798,2883,1
"1425",2858,2883,1
"1426",2890,2883,1
"1427",2910,2883,1
"1428",2925,2883,1
"1429",3068,2883,1
"1430",3104,2883,1
"1431",3114,2883,1
"1432",3115,2883,1
"1433",3133,2883,1
"1434",2684,2884,1
"1435",2733,2884,1
"1436",2854,2884,1
"1437",2858,2884,1
"1438",2868,2884,1
"1439",2889,2884,1
"1440",2898,2884,1
"1441",3055,2884,1
"1442",3115,2884,1
"1443",3136,2884,1
"1444",2719,2888,1
"1445",2724,2888,1
"1446",2782,2888,1
"1447",2789,2888,1
"1448",2847,2888,1
"1449",2929,2888,1
"1450",2938,2888,1
"1451",2971,2888,1
"1452",2973,2888,1
"1453",2996,2888,1
"1454",3015,2888,1
"1455",3032,2888,1
"1456",3057,2888,1
"1457",3114,2888,1
"1458",3115,2888,1
"1459",2687,2889,1
"1460",2744,2889,1
"1461",2760,2889,1
"1462",2800,2889,1
"1463",2823,2889,1
"1464",2908,2889,1
"1465",2925,2889,1
"1466",2929,2889,1
"1467",2963,2889,1
"1468",2986,2889,1
"1469",2995,2889,1
"1470",3006,2889,1
"1471",3010,2889,1
"1472",3056,2889,1
"1473",3067,2889,1
"1474",3071,2889,1
"1475",3102,2889,1
"1476",3130,2889,1
"1477",2685,2890,1
"1478",2690,2890,1
"1479",2723,2890,1
"1480",2724,2890,1
"1481",2733,2890,1
"1482",2760,2890,1
"1483",2768,2890,1
"1484",2798,2890,1
"1485",2810,2890,1
"1486",2845,2890,1
"1487",2847,2890,1
"1488",2858,2890,1
"1489",2878,2890,1
"1490",2879,2890,1
"1491",2883,2890,1
"1492",2909,2890,1
"1493",2929,2890,1
"1494",2971,2890,1
"1495",2977,2890,1
"1496",2992,2890,1
"1497",3026,2890,1
"1498",3104,2890,1
"1499",3115,2890,1
"1500",3133,2890,1
"1501",3140,2890,1
"1502",2793,2895,1
"1503",2944,2895,1
"1504",2959,2895,1
"1505",3056,2895,1
"1506",2760,2896,1
"1507",2833,2896,1
"1508",2922,2896,1
"1509",3037,2896,1
"1510",3063,2896,1
"1511",2718,2897,1
"1512",2728,2897,1
"1513",2790,2897,1
"1514",3055,2897,1
"1515",2767,2898,1
"1516",2768,2898,1
"1517",2833,2898,1
"1518",2847,2898,1
"1519",2890,2898,1
"1520",2929,2898,1
"1521",2988,2898,1
"1522",3037,2898,1
"1523",3104,2898,1
"1524",3114,2898,1
"1525",2678,2900,1
"1526",2710,2900,1
"1527",2753,2900,1
"1528",2872,2900,1
"1529",2929,2900,1
"1530",2987,2900,1
"1531",3028,2900,1
"1532",3033,2900,1
"1533",2683,2901,1
"1534",2684,2901,1
"1535",2802,2901,1
"1536",3081,2901,1
"1537",2719,2904,1
"1538",2734,2904,1
"1539",2821,2904,1
"1540",2839,2904,1
"1541",2872,2904,1
"1542",2883,2904,1
"1543",2910,2904,1
"1544",2925,2904,1
"1545",3068,2904,1
"1546",3140,2904,1
"1547",2722,2905,1
"1548",2770,2905,1
"1549",2815,2905,1
"1550",3136,2905,1
"1551",2686,2907,1
"1552",2719,2907,1
"1553",2859,2907,1
"1554",2882,2907,1
"1555",2925,2907,1
"1556",3021,2907,1
"1557",3060,2907,1
"1558",3062,2907,1
"1559",3072,2907,1
"1560",3092,2907,1
"1561",2744,2908,1
"1562",2765,2908,1
"1563",2879,2908,1
"1564",2881,2908,1
"1565",2910,2908,1
"1566",2929,2908,1
"1567",3010,2908,1
"1568",3056,2908,1
"1569",3057,2908,1
"1570",3071,2908,1
"1571",2690,2909,1
"1572",2691,2909,1
"1573",2724,2909,1
"1574",2768,2909,1
"1575",2814,2909,1
"1576",2878,2909,1
"1577",2890,2909,1
"1578",2929,2909,1
"1579",2995,2909,1
"1580",3020,2909,1
"1581",3053,2909,1
"1582",3104,2909,1
"1583",3115,2909,1
"1584",2734,2910,1
"1585",2757,2910,1
"1586",2821,2910,1
"1587",2872,2910,1
"1588",2883,2910,1
"1589",2904,2910,1
"1590",2920,2910,1
"1591",2925,2910,1
"1592",2929,2910,1
"1593",2952,2910,1
"1594",2971,2910,1
"1595",2995,2910,1
"1596",3057,2910,1
"1597",3062,2910,1
"1598",3067,2910,1
"1599",3071,2910,1
"1600",3140,2910,1
"1601",2724,2911,1
"1602",2738,2911,1
"1603",2802,2911,1
"1604",2912,2911,1
"1605",2929,2911,1
"1606",2959,2911,1
"1607",2995,2911,1
"1608",3010,2911,1
"1609",3053,2911,1
"1610",3056,2911,1
"1611",3104,2911,1
"1612",2724,2912,1
"1613",2738,2912,1
"1614",2799,2912,1
"1615",2802,2912,1
"1616",2827,2912,1
"1617",2911,2912,1
"1618",2929,2912,1
"1619",2971,2912,1
"1620",2995,2912,1
"1621",3053,2912,1
"1622",2704,2913,1
"1623",2733,2913,1
"1624",2798,2913,1
"1625",2829,2913,1
"1626",2988,2913,1
"1627",3016,2913,1
"1628",3104,2913,1
"1629",3110,2913,1
"1630",3133,2913,1
"1631",2880,2915,1
"1632",2978,2915,1
"1633",3055,2915,1
"1634",3130,2915,1
"1635",2749,2917,1
"1636",2793,2917,1
"1637",2795,2917,1
"1638",2859,2917,1
"1639",2918,2917,1
"1640",2944,2917,1
"1641",2972,2917,1
"1642",3056,2917,1
"1643",3062,2917,1
"1644",3066,2917,1
"1645",3070,2917,1
"1646",3082,2917,1
"1647",3092,2917,1
"1648",2910,2918,1
"1649",2970,2918,1
"1650",2995,2918,1
"1651",3010,2918,1
"1652",3021,2918,1
"1653",3056,2918,1
"1654",2690,2919,1
"1655",2810,2919,1
"1656",2858,2919,1
"1657",2888,2919,1
"1658",2929,2919,1
"1659",2988,2919,1
"1660",2995,2919,1
"1661",3014,2919,1
"1662",3049,2919,1
"1663",3115,2919,1
"1664",2712,2920,1
"1665",2821,2920,1
"1666",2883,2920,1
"1667",2904,2920,1
"1668",2908,2920,1
"1669",2910,2920,1
"1670",2925,2920,1
"1671",2971,2920,1
"1672",2988,2920,1
"1673",2995,2920,1
"1674",3056,2920,1
"1675",3114,2920,1
"1676",2760,2922,1
"1677",2823,2922,1
"1678",2890,2922,1
"1679",2929,2922,1
"1680",3019,2922,1
"1681",3037,2922,1
"1682",3053,2922,1
"1683",3058,2922,1
"1684",2686,2925,1
"1685",2696,2925,1
"1686",2711,2925,1
"1687",2712,2925,1
"1688",2719,2925,1
"1689",2823,2925,1
"1690",2859,2925,1
"1691",2883,2925,1
"1692",2910,2925,1
"1693",2920,2925,1
"1694",2929,2925,1
"1695",2952,2925,1
"1696",2968,2925,1
"1697",2992,2925,1
"1698",2995,2925,1
"1699",3010,2925,1
"1700",3021,2925,1
"1701",3056,2925,1
"1702",3057,2925,1
"1703",3114,2925,1
"1704",2687,2926,1
"1705",2696,2926,1
"1706",2704,2926,1
"1707",2724,2926,1
"1708",2798,2926,1
"1709",2878,2926,1
"1710",2890,2926,1
"1711",2925,2926,1
"1712",2929,2926,1
"1713",2976,2926,1
"1714",2977,2926,1
"1715",2992,2926,1
"1716",2995,2926,1
"1717",3021,2926,1
"1718",3032,2926,1
"1719",3108,2926,1
"1720",3133,2926,1
"1721",2684,2929,1
"1722",2687,2929,1
"1723",2719,2929,1
"1724",2720,2929,1
"1725",2724,2929,1
"1726",2753,2929,1
"1727",2757,2929,1
"1728",2789,2929,1
"1729",2802,2929,1
"1730",2810,2929,1
"1731",2847,2929,1
"1732",2858,2929,1
"1733",2872,2929,1
"1734",2879,2929,1
"1735",2910,2929,1
"1736",2938,2929,1
"1737",2977,2929,1
"1738",2978,2929,1
"1739",2992,2929,1
"1740",3020,2929,1
"1741",3021,2929,1
"1742",3022,2929,1
"1743",3026,2929,1
"1744",3053,2929,1
"1745",3056,2929,1
"1746",3104,2929,1
"1747",3114,2929,1
"1748",2929,2937,1
"1749",2724,2938,1
"1750",2757,2938,1
"1751",2760,2938,1
"1752",2768,2938,1
"1753",2888,2938,1
"1754",2929,2938,1
"1755",2996,2938,1
"1756",3026,2938,1
"1757",3049,2938,1
"1758",3053,2938,1
"1759",3101,2938,1
"1760",2749,2944,1
"1761",2757,2944,1
"1762",2793,2944,1
"1763",2830,2944,1
"1764",2895,2944,1
"1765",2948,2944,1
"1766",3082,2944,1
"1767",3151,2944,1
"1768",2684,2945,1
"1769",2690,2945,1
"1770",2704,2945,1
"1771",2733,2945,1
"1772",2738,2945,1
"1773",2760,2945,1
"1774",2798,2945,1
"1775",2833,2945,1
"1776",2847,2945,1
"1777",2858,2945,1
"1778",2890,2945,1
"1779",2971,2945,1
"1780",2977,2945,1
"1781",2988,2945,1
"1782",2996,2945,1
"1783",3049,2945,1
"1784",3088,2945,1
"1785",3104,2945,1
"1786",3115,2945,1
"1787",3133,2945,1
"1788",2678,2946,1
"1789",2684,2946,1
"1790",2720,2946,1
"1791",2733,2946,1
"1792",2766,2946,1
"1793",2828,2946,1
"1794",2883,2946,1
"1795",2929,2946,1
"1796",2959,2946,1
"1797",2970,2946,1
"1798",2971,2946,1
"1799",3037,2946,1
"1800",3053,2946,1
"1801",3056,2946,1
"1802",3095,2946,1
"1803",3104,2946,1
"1804",3115,2946,1
"1805",2691,2947,1
"1806",2705,2947,1
"1807",2738,2947,1
"1808",2744,2947,1
"1809",2879,2947,1
"1810",2910,2947,1
"1811",2912,2947,1
"1812",2929,2947,1
"1813",2971,2947,1
"1814",2975,2947,1
"1815",2995,2947,1
"1816",3010,2947,1
"1817",3056,2947,1
"1818",3057,2947,1
"1819",2706,2948,1
"1820",2868,2948,1
"1821",2895,2948,1
"1822",2929,2948,1
"1823",2944,2948,1
"1824",2959,2948,1
"1825",2972,2948,1
"1826",3070,2948,1
"1827",3101,2948,1
"1828",3151,2948,1
"1829",2710,2949,1
"1830",2846,2949,1
"1831",2872,2949,1
"1832",2900,2949,1
"1833",2970,2949,1
"1834",2987,2949,1
"1835",3033,2949,1
"1836",3060,2949,1
"1837",2678,2950,1
"1838",2738,2950,1
"1839",2768,2950,1
"1840",2827,2950,1
"1841",2842,2950,1
"1842",2846,2950,1
"1843",2852,2950,1
"1844",2865,2950,1
"1845",2929,2950,1
"1846",2947,2950,1
"1847",2959,2950,1
"1848",3022,2950,1
"1849",3053,2950,1
"1850",3061,2950,1
"1851",2686,2952,1
"1852",2696,2952,1
"1853",2711,2952,1
"1854",2767,2952,1
"1855",2847,2952,1
"1856",2859,2952,1
"1857",2910,2952,1
"1858",2925,2952,1
"1859",2929,2952,1
"1860",2992,2952,1
"1861",2995,2952,1
"1862",3010,2952,1
"1863",3021,2952,1
"1864",3034,2952,1
"1865",3056,2952,1
"1866",3057,2952,1
"1867",3062,2952,1
"1868",3072,2952,1
"1869",2722,2953,1
"1870",2727,2953,1
"1871",2770,2953,1
"1872",2815,2953,1
"1873",2880,2953,1
"1874",2978,2953,1
"1875",3053,2953,1
"1876",3116,2953,1
"1877",2678,2959,1
"1878",2684,2959,1
"1879",2690,2959,1
"1880",2720,2959,1
"1881",2757,2959,1
"1882",2761,2959,1
"1883",2767,2959,1
"1884",2820,2959,1
"1885",2872,2959,1
"1886",2895,2959,1
"1887",2912,2959,1
"1888",2929,2959,1
"1889",2946,2959,1
"1890",2948,2959,1
"1891",2950,2959,1
"1892",2970,2959,1
"1893",2975,2959,1
"1894",3020,2959,1
"1895",3028,2959,1
"1896",3037,2959,1
"1897",3053,2959,1
"1898",3056,2959,1
"1899",3060,2959,1
"1900",3061,2959,1
"1901",3070,2959,1
"1902",3101,2959,1
"1903",3114,2959,1
"1904",2696,2963,1
"1905",2800,2963,1
"1906",2823,2963,1
"1907",2889,2963,1
"1908",2910,2963,1
"1909",2925,2963,1
"1910",2968,2963,1
"1911",2971,2963,1
"1912",2995,2963,1
"1913",3006,2963,1
"1914",3010,2963,1
"1915",3056,2963,1
"1916",3067,2963,1
"1917",3071,2963,1
"1918",3072,2963,1
"1919",3102,2963,1
"1920",2720,2965,1
"1921",2833,2965,1
"1922",2696,2968,1
"1923",2760,2968,1
"1924",2800,2968,1
"1925",2804,2968,1
"1926",2845,2968,1
"1927",2847,2968,1
"1928",2876,2968,1
"1929",2925,2968,1
"1930",2976,2968,1
"1931",2977,2968,1
"1932",2992,2968,1
"1933",2995,2968,1
"1934",3006,2968,1
"1935",3008,2968,1
"1936",3067,2968,1
"1937",3102,2968,1
"1938",3108,2968,1
"1939",2846,2970,1
"1940",2918,2970,1
"1941",2959,2970,1
"1942",3037,2970,1
"1943",3056,2970,1
"1944",2684,2971,1
"1945",2690,2971,1
"1946",2704,2971,1
"1947",2760,2971,1
"1948",2768,2971,1
"1949",2789,2971,1
"1950",2802,2971,1
"1951",2847,2971,1
"1952",2858,2971,1
"1953",2890,2971,1
"1954",2898,2971,1
"1955",2910,2971,1
"1956",2929,2971,1
"1957",2978,2971,1
"1958",3026,2971,1
"1959",3037,2971,1
"1960",3056,2971,1
"1961",3114,2971,1
"1962",3115,2971,1
"1963",3149,2971,1
"1964",2706,2972,1
"1965",2749,2972,1
"1966",2793,2972,1
"1967",2948,2972,1
"1968",2996,2972,1
"1969",3070,2972,1
"1970",3083,2972,1
"1971",2744,2973,1
"1972",2760,2973,1
"1973",2768,2973,1
"1974",2810,2973,1
"1975",2858,2973,1
"1976",2879,2973,1
"1977",2888,2973,1
"1978",2919,2973,1
"1979",2929,2973,1
"1980",2938,2973,1
"1981",2971,2973,1
"1982",2977,2973,1
"1983",2986,2973,1
"1984",2988,2973,1
"1985",2995,2973,1
"1986",2996,2973,1
"1987",3014,2973,1
"1988",3026,2973,1
"1989",3049,2973,1
"1990",3067,2973,1
"1991",3091,2973,1
"1992",3108,2973,1
"1993",3115,2973,1
"1994",2738,2975,1
"1995",2739,2975,1
"1996",2768,2975,1
"1997",2912,2975,1
"1998",2973,2975,1
"1999",2988,2975,1
"2000",2995,2975,1
"2001",3010,2975,1
"2002",2696,2976,1
"2003",2890,2976,1
"2004",2910,2976,1
"2005",2925,2976,1
"2006",2929,2976,1
"2007",2968,2976,1
"2008",2992,2976,1
"2009",2995,2976,1
"2010",3010,2976,1
"2011",3067,2976,1
"2012",2696,2977,1
"2013",2711,2977,1
"2014",2760,2977,1
"2015",2767,2977,1
"2016",2789,2977,1
"2017",2815,2977,1
"2018",2858,2977,1
"2019",2888,2977,1
"2020",2952,2977,1
"2021",2968,2977,1
"2022",2975,2977,1
"2023",3014,2977,1
"2024",3032,2977,1
"2025",3049,2977,1
"2026",3055,2977,1
"2027",3081,2977,1
"2028",3108,2977,1
"2029",3115,2977,1
"2030",2880,2978,1
"2031",2971,2978,1
"2032",2995,2978,1
"2033",3015,2978,1
"2034",2752,2984,1
"2035",2810,2984,1
"2036",2845,2984,1
"2037",2888,2984,1
"2038",2919,2984,1
"2039",2938,2984,1
"2040",2968,2984,1
"2041",2995,2984,1
"2042",3010,2984,1
"2043",3014,2984,1
"2044",3049,2984,1
"2045",2765,2986,1
"2046",2845,2986,1
"2047",2889,2986,1
"2048",2963,2986,1
"2049",3006,2986,1
"2050",3102,2986,1
"2051",2710,2987,1
"2052",2753,2987,1
"2053",2871,2987,1
"2054",2872,2987,1
"2055",2888,2987,1
"2056",2900,2987,1
"2057",2949,2987,1
"2058",3033,2987,1
"2059",3049,2987,1
"2060",2690,2988,1
"2061",2704,2988,1
"2062",2733,2988,1
"2063",2738,2988,1
"2064",2757,2988,1
"2065",2789,2988,1
"2066",2810,2988,1
"2067",2821,2988,1
"2068",2847,2988,1
"2069",2873,2988,1
"2070",2879,2988,1
"2071",2919,2988,1
"2072",2973,2988,1
"2073",2975,2988,1
"2074",2995,2988,1
"2075",2996,2988,1
"2076",3000,2988,1
"2077",3010,2988,1
"2078",3019,2988,1
"2079",3020,2988,1
"2080",3053,2988,1
"2081",3067,2988,1
"2082",3071,2988,1
"2083",3104,2988,1
"2084",3115,2988,1
"2085",3133,2988,1
"2086",2686,2992,1
"2087",2696,2992,1
"2088",2731,2992,1
"2089",2733,2992,1
"2090",2789,2992,1
"2091",2804,2992,1
"2092",2879,2992,1
"2093",2910,2992,1
"2094",2925,2992,1
"2095",2968,2992,1
"2096",2976,2992,1
"2097",2977,2992,1
"2098",2988,2992,1
"2099",2995,2992,1
"2100",3010,2992,1
"2101",3015,2992,1
"2102",3021,2992,1
"2103",3056,2992,1
"2104",3071,2992,1
"2105",2684,2995,1
"2106",2687,2995,1
"2107",2690,2995,1
"2108",2704,2995,1
"2109",2705,2995,1
"2110",2710,2995,1
"2111",2738,2995,1
"2112",2774,2995,1
"2113",2827,2995,1
"2114",2873,2995,1
"2115",2889,2995,1
"2116",2910,2995,1
"2117",2918,2995,1
"2118",2925,2995,1
"2119",2929,2995,1
"2120",2947,2995,1
"2121",2971,2995,1
"2122",2975,2995,1
"2123",2992,2995,1
"2124",3009,2995,1
"2125",3010,2995,1
"2126",3022,2995,1
"2127",3049,2995,1
"2128",3056,2995,1
"2129",3057,2995,1
"2130",3067,2995,1
"2131",3071,2995,1
"2132",3080,2995,1
"2133",3104,2995,1
"2134",3133,2995,1
"2135",3149,2995,1
"2136",2685,2996,1
"2137",2690,2996,1
"2138",2704,2996,1
"2139",2711,2996,1
"2140",2723,2996,1
"2141",2724,2996,1
"2142",2733,2996,1
"2143",2744,2996,1
"2144",2760,2996,1
"2145",2768,2996,1
"2146",2789,2996,1
"2147",2793,2996,1
"2148",2858,2996,1
"2149",2868,2996,1
"2150",2872,2996,1
"2151",2879,2996,1
"2152",2880,2996,1
"2153",2888,2996,1
"2154",2929,2996,1
"2155",2938,2996,1
"2156",2952,2996,1
"2157",2995,2996,1
"2158",3015,2996,1
"2159",3026,2996,1
"2160",3032,2996,1
"2161",3049,2996,1
"2162",3053,2996,1
"2163",3056,2996,1
"2164",3067,2996,1
"2165",3071,2996,1
"2166",3104,2996,1
"2167",3115,2996,1
"2168",2770,2998,1
"2169",2929,2998,1
"2170",3073,2998,1
"2171",2684,2999,1
"2172",2686,2999,1
"2173",2690,2999,1
"2174",2704,2999,1
"2175",2733,2999,1
"2176",2766,2999,1
"2177",2795,2999,1
"2178",2865,2999,1
"2179",2872,2999,1
"2180",2873,2999,1
"2181",2898,2999,1
"2182",2929,2999,1
"2183",2946,2999,1
"2184",2948,2999,1
"2185",2959,2999,1
"2186",2988,2999,1
"2187",2995,2999,1
"2188",3021,2999,1
"2189",3028,2999,1
"2190",3053,2999,1
"2191",3056,2999,1
"2192",3104,2999,1
"2193",3115,2999,1
"2194",3151,2999,1
"2195",2690,3000,1
"2196",2704,3000,1
"2197",2789,3000,1
"2198",2816,3000,1
"2199",2847,3000,1
"2200",2890,3000,1
"2201",2929,3000,1
"2202",2988,3000,1
"2203",3014,3000,1
"2204",3037,3000,1
"2205",3053,3000,1
"2206",3104,3000,1
"2207",3115,3000,1
"2208",3133,3000,1
"2209",2684,3004,1
"2210",2724,3004,1
"2211",2833,3004,1
"2212",2800,3006,1
"2213",2963,3006,1
"2214",2968,3006,1
"2215",2986,3006,1
"2216",2995,3006,1
"2217",3032,3006,1
"2218",3067,3006,1
"2219",3102,3006,1
"2220",2696,3008,1
"2221",2804,3008,1
"2222",2847,3008,1
"2223",2859,3008,1
"2224",2879,3008,1
"2225",2888,3008,1
"2226",2968,3008,1
"2227",2977,3008,1
"2228",2992,3008,1
"2229",2995,3008,1
"2230",2690,3009,1
"2231",2719,3009,1
"2232",2738,3009,1
"2233",2774,3009,1
"2234",2782,3009,1
"2235",2789,3009,1
"2236",2799,3009,1
"2237",2827,3009,1
"2238",2888,3009,1
"2239",2929,3009,1
"2240",2975,3009,1
"2241",2988,3009,1
"2242",2995,3009,1
"2243",3022,3009,1
"2244",3042,3009,1
"2245",3049,3009,1
"2246",3056,3009,1
"2247",3067,3009,1
"2248",3149,3009,1
"2249",2739,3010,1
"2250",2802,3010,1
"2251",2858,3010,1
"2252",2910,3010,1
"2253",2925,3010,1
"2254",2929,3010,1
"2255",2947,3010,1
"2256",2988,3010,1
"2257",2992,3010,1
"2258",2995,3010,1
"2259",3053,3010,1
"2260",3056,3010,1
"2261",3057,3010,1
"2262",3067,3010,1
"2263",3071,3010,1
"2264",3104,3010,1
"2265",3115,3010,1
"2266",2690,3011,1
"2267",2739,3011,1
"2268",2760,3011,1
"2269",2789,3011,1
"2270",2799,3011,1
"2271",2827,3011,1
"2272",2876,3011,1
"2273",2912,3011,1
"2274",2925,3011,1
"2275",2929,3011,1
"2276",2959,3011,1
"2277",2970,3011,1
"2278",2975,3011,1
"2279",2988,3011,1
"2280",2995,3011,1
"2281",3010,3011,1
"2282",3019,3011,1
"2283",3053,3011,1
"2284",3057,3011,1
"2285",3071,3011,1
"2286",3103,3011,1
"2287",3113,3011,1
"2288",3133,3011,1
"2289",3149,3011,1
"2290",2828,3013,1
"2291",2882,3013,1
"2292",2917,3013,1
"2293",2944,3013,1
"2294",2972,3013,1
"2295",3066,3013,1
"2296",3070,3013,1
"2297",3082,3013,1
"2298",3083,3013,1
"2299",2684,3014,1
"2300",2724,3014,1
"2301",2760,3014,1
"2302",2768,3014,1
"2303",2782,3014,1
"2304",2789,3014,1
"2305",2793,3014,1
"2306",2858,3014,1
"2307",2879,3014,1
"2308",2908,3014,1
"2309",2910,3014,1
"2310",2925,3014,1
"2311",2929,3014,1
"2312",2971,3014,1
"2313",2975,3014,1
"2314",2988,3014,1
"2315",2995,3014,1
"2316",3010,3014,1
"2317",3026,3014,1
"2318",3053,3014,1
"2319",3071,3014,1
"2320",3104,3014,1
"2321",2760,3015,1
"2322",2789,3015,1
"2323",2847,3015,1
"2324",2879,3015,1
"2325",2925,3015,1
"2326",2929,3015,1
"2327",2968,3015,1
"2328",2977,3015,1
"2329",2988,3015,1
"2330",3032,3015,1
"2331",3108,3015,1
"2332",2690,3016,1
"2333",2733,3016,1
"2334",2789,3016,1
"2335",2878,3016,1
"2336",2913,3016,1
"2337",2988,3016,1
"2338",3088,3016,1
"2339",3110,3016,1
"2340",3133,3016,1
"2341",2690,3019,1
"2342",2799,3019,1
"2343",2912,3019,1
"2344",2922,3019,1
"2345",2929,3019,1
"2346",2946,3019,1
"2347",2988,3019,1
"2348",3053,3019,1
"2349",3056,3019,1
"2350",2685,3020,1
"2351",2690,3020,1
"2352",2724,3020,1
"2353",2733,3020,1
"2354",2738,3020,1
"2355",2789,3020,1
"2356",2816,3020,1
"2357",2858,3020,1
"2358",2879,3020,1
"2359",2888,3020,1
"2360",2890,3020,1
"2361",2908,3020,1
"2362",2919,3020,1
"2363",2929,3020,1
"2364",2971,3020,1
"2365",2975,3020,1
"2366",2988,3020,1
"2367",3049,3020,1
"2368",3053,3020,1
"2369",3056,3020,1
"2370",3104,3020,1
"2371",3115,3020,1
"2372",2908,3021,1
"2373",2925,3021,1
"2374",2952,3021,1
"2375",2992,3021,1
"2376",3034,3021,1
"2377",3056,3021,1
"2378",3072,3021,1
"2379",2684,3022,1
"2380",2738,3022,1
"2381",2761,3022,1
"2382",2774,3022,1
"2383",2782,3022,1
"2384",2824,3022,1
"2385",2865,3022,1
"2386",2929,3022,1
"2387",2950,3022,1
"2388",2995,3022,1
"2389",3049,3022,1
"2390",3053,3022,1
"2391",3056,3022,1
"2392",3061,3022,1
"2393",2684,3026,1
"2394",2687,3026,1
"2395",2690,3026,1
"2396",2706,3026,1
"2397",2719,3026,1
"2398",2724,3026,1
"2399",2760,3026,1
"2400",2789,3026,1
"2401",2810,3026,1
"2402",2814,3026,1
"2403",2816,3026,1
"2404",2847,3026,1
"2405",2858,3026,1
"2406",2879,3026,1
"2407",2888,3026,1
"2408",2890,3026,1
"2409",2908,3026,1
"2410",2929,3026,1
"2411",2938,3026,1
"2412",2973,3026,1
"2413",2977,3026,1
