"","from","to","value"
"1249",2798,2768,1
"1250",2814,2768,1
"1251",2829,2768,1
"1252",2838,2768,1
"1253",2847,2768,1
"1254",2849,2768,1
"1255",2872,2768,1
"1256",2876,2768,1
"1257",2879,2768,1
"1258",2888,2768,1
"1259",2890,2768,1
"1260",2898,2768,1
"1261",2909,2768,1
"1262",2938,2768,1
"1263",2947,2768,1
"1264",2952,2768,1
"1265",2968,2768,1
"1266",2971,2768,1
"1267",2975,2768,1
"1268",2996,2768,1
"1269",3006,2768,1
"1270",3010,2768,1
"1271",3014,2768,1
"1272",3015,2768,1
"1273",3028,2768,1
"1274",3032,2768,1
"1275",3033,2768,1
"1276",3053,2768,1
"1277",3057,2768,1
"1278",3104,2768,1
"1279",3108,2768,1
"1280",3114,2768,1
"1281",3115,2768,1
"1282",3131,2768,1
"1283",2684,2770,1
"1284",2728,2770,1
"1285",2789,2770,1
"1286",2815,2770,1
"1287",2828,2770,1
"1288",2833,2770,1
"1289",2884,2770,1
"1290",2953,2770,1
"1291",2978,2770,1
"1292",3055,2770,1
"1293",3095,2770,1
"1294",2684,2772,1
"1295",2685,2772,1
"1296",2718,2772,1
"1297",2727,2772,1
"1298",2815,2772,1
"1299",2953,2772,1
"1300",3055,2772,1
"1301",2740,2773,1
"1302",2772,2773,1
"1303",2789,2773,1
"1304",2838,2773,1
"1305",2847,2773,1
"1306",2854,2773,1
"1307",2855,2773,1
"1308",2859,2773,1
"1309",2884,2773,1
"1310",2915,2773,1
"1311",2978,2773,1
"1312",3116,2773,1
"1313",2678,2774,1
"1314",2686,2774,1
"1315",2719,2774,1
"1316",2720,2774,1
"1317",2731,2774,1
"1318",2838,2774,1
"1319",2846,2774,1
"1320",2872,2774,1
"1321",2873,2774,1
"1322",2879,2774,1
"1323",2889,2774,1
"1324",2910,2774,1
"1325",2919,2774,1
"1326",2925,2774,1
"1327",2947,2774,1
"1328",2952,2774,1
"1329",2959,2774,1
"1330",2971,2774,1
"1331",2992,2774,1
"1332",2995,2774,1
"1333",2996,2774,1
"1334",3010,2774,1
"1335",3021,2774,1
"1336",3022,2774,1
"1337",3056,2774,1
"1338",3057,2774,1
"1339",3080,2774,1
"1340",3103,2774,1
"1341",3114,2774,1
"1342",3143,2774,1
"1343",3147,2774,1
"1344",2789,2779,1
"1345",2800,2779,1
"1346",2879,2779,1
"1347",2889,2779,1
"1348",2938,2779,1
"1349",2947,2779,1
"1350",2996,2779,1
"1351",3104,2779,1
"1352",2676,2782,1
"1353",2690,2782,1
"1354",2711,2782,1
"1355",2716,2782,1
"1356",2719,2782,1
"1357",2724,2782,1
"1358",2768,2782,1
"1359",2789,2782,1
"1360",2807,2782,1
"1361",2824,2782,1
"1362",2852,2782,1
"1363",2865,2782,1
"1364",2876,2782,1
"1365",2888,2782,1
"1366",2938,2782,1
"1367",2948,2782,1
"1368",2971,2782,1
"1369",2996,2782,1
"1370",3014,2782,1
"1371",3022,2782,1
"1372",3033,2782,1
"1373",3049,2782,1
"1374",3091,2782,1
"1375",3104,2782,1
"1376",3108,2782,1
"1377",2694,2784,1
"1378",2724,2784,1
"1379",2741,2784,1
"1380",2814,2784,1
"1381",2834,2784,1
"1382",2849,2784,1
"1383",2862,2784,1
"1384",2971,2784,1
"1385",3004,2784,1
"1386",3032,2784,1
"1387",2678,2785,1
"1388",2706,2785,1
"1389",2711,2785,1
"1390",2774,2785,1
"1391",2814,2785,1
"1392",2820,2785,1
"1393",2846,2785,1
"1394",2859,2785,1
"1395",2872,2785,1
"1396",2900,2785,1
"1397",2948,2785,1
"1398",2949,2785,1
"1399",2959,2785,1
"1400",2970,2785,1
"1401",2987,2785,1
"1402",3028,2785,1
"1403",3033,2785,1
"1404",3053,2785,1
"1405",3104,2785,1
"1406",3114,2785,1
"1407",3143,2785,1
"1408",2684,2789,1
"1409",2686,2789,1
"1410",2687,2789,1
"1411",2690,2789,1
"1412",2723,2789,1
"1413",2724,2789,1
"1414",2733,2789,1
"1415",2738,2789,1
"1416",2757,2789,1
"1417",2760,2789,1
"1418",2765,2789,1
"1419",2768,2789,1
"1420",2798,2789,1
"1421",2800,2789,1
"1422",2804,2789,1
"1423",2814,2789,1
"1424",2816,2789,1
"1425",2827,2789,1
"1426",2858,2789,1
"1427",2876,2789,1
"1428",2879,2789,1
"1429",2880,2789,1
"1430",2883,2789,1
"1431",2888,2789,1
"1432",2889,2789,1
"1433",2908,2789,1
"1434",2915,2789,1
"1435",2919,2789,1
"1436",2938,2789,1
"1437",2968,2789,1
"1438",2971,2789,1
"1439",2973,2789,1
"1440",2976,2789,1
"1441",2977,2789,1
"1442",2978,2789,1
"1443",2992,2789,1
"1444",3006,2789,1
"1445",3010,2789,1
"1446",3014,2789,1
"1447",3016,2789,1
"1448",3020,2789,1
"1449",3026,2789,1
"1450",3028,2789,1
"1451",3032,2789,1
"1452",3049,2789,1
"1453",3051,2789,1
"1454",3053,2789,1
"1455",3088,2789,1
"1456",3103,2789,1
"1457",3104,2789,1
"1458",3108,2789,1
"1459",3114,2789,1
"1460",3115,2789,1
"1461",3116,2789,1
"1462",3133,2789,1
"1463",3149,2789,1
"1464",3151,2789,1
"1465",2718,2790,1
"1466",2722,2790,1
"1467",2815,2790,1
"1468",2897,2790,1
"1469",3039,2790,1
"1470",3055,2790,1
"1471",2686,2793,1
"1472",2970,2793,1
"1473",2996,2793,1
"1474",3033,2793,1
"1475",3070,2793,1
"1476",3083,2793,1
"1477",2678,2795,1
"1478",2685,2795,1
"1479",2686,2795,1
"1480",2693,2795,1
"1481",2706,2795,1
"1482",2731,2795,1
"1483",2766,2795,1
"1484",2774,2795,1
"1485",2800,2795,1
"1486",2804,2795,1
"1487",2820,2795,1
"1488",2828,2795,1
"1489",2846,2795,1
"1490",2859,2795,1
"1491",2876,2795,1
"1492",2879,2795,1
"1493",2888,2795,1
"1494",2895,2795,1
"1495",2910,2795,1
"1496",2917,2795,1
"1497",2919,2795,1
"1498",2925,2795,1
"1499",2946,2795,1
"1500",2952,2795,1
"1501",2959,2795,1
"1502",2970,2795,1
"1503",2971,2795,1
"1504",2972,2795,1
"1505",2977,2795,1
"1506",2992,2795,1
"1507",2995,2795,1
"1508",2996,2795,1
"1509",3010,2795,1
"1510",3021,2795,1
"1511",3034,2795,1
"1512",3056,2795,1
"1513",3062,2795,1
"1514",3070,2795,1
"1515",3072,2795,1
"1516",3101,2795,1
"1517",3108,2795,1
"1518",3151,2795,1
"1519",2685,2798,1
"1520",2686,2798,1
"1521",2690,2798,1
"1522",2711,2798,1
"1523",2720,2798,1
"1524",2723,2798,1
"1525",2733,2798,1
"1526",2738,2798,1
"1527",2768,2798,1
"1528",2789,2798,1
"1529",2814,2798,1
"1530",2827,2798,1
"1531",2829,2798,1
"1532",2858,2798,1
"1533",2873,2798,1
"1534",2876,2798,1
"1535",2879,2798,1
"1536",2883,2798,1
"1537",2888,2798,1
"1538",2890,2798,1
"1539",2898,2798,1
"1540",2919,2798,1
"1541",2938,2798,1
"1542",2952,2798,1
"1543",2971,2798,1
"1544",2975,2798,1
"1545",2995,2798,1
"1546",2996,2798,1
"1547",3016,2798,1
"1548",3020,2798,1
"1549",3026,2798,1
"1550",3049,2798,1
"1551",3103,2798,1
"1552",3104,2798,1
"1553",3108,2798,1
"1554",3110,2798,1
"1555",3113,2798,1
"1556",3114,2798,1
"1557",3115,2798,1
"1558",3133,2798,1
"1559",3149,2798,1
"1560",2690,2799,1
"1561",2789,2799,1
"1562",2798,2799,1
"1563",2820,2799,1
"1564",2827,2799,1
"1565",2842,2799,1
"1566",2860,2799,1
"1567",2912,2799,1
"1568",2947,2799,1
"1569",2959,2799,1
"1570",2975,2799,1
"1571",3010,2799,1
"1572",3019,2799,1
"1573",3056,2799,1
"1574",3108,2799,1
"1575",3113,2799,1
"1576",3144,2799,1
"1577",3149,2799,1
"1578",2687,2800,1
"1579",2696,2800,1
"1580",2715,2800,1
"1581",2789,2800,1
"1582",2829,2800,1
"1583",2889,2800,1
"1584",2947,2800,1
"1585",2952,2800,1
"1586",2963,2800,1
"1587",2968,2800,1
"1588",2971,2800,1
"1589",2976,2800,1
"1590",2986,2800,1
"1591",2988,2800,1
"1592",3006,2800,1
"1593",3010,2800,1
"1594",3020,2800,1
"1595",3021,2800,1
"1596",3057,2800,1
"1597",3071,2800,1
"1598",3102,2800,1
"1599",3103,2800,1
"1600",3108,2800,1
"1601",2678,2802,1
"1602",2684,2802,1
"1603",2901,2802,1
"1604",2911,2802,1
"1605",2912,2802,1
"1606",2971,2802,1
"1607",3081,2802,1
"1608",3136,2802,1
"1609",2685,2804,1
"1610",2686,2804,1
"1611",2691,2804,1
"1612",2693,2804,1
"1613",2696,2804,1
"1614",2711,2804,1
"1615",2723,2804,1
"1616",2731,2804,1
"1617",2789,2804,1
"1618",2795,2804,1
"1619",2800,2804,1
"1620",2823,2804,1
"1621",2829,2804,1
"1622",2847,2804,1
"1623",2859,2804,1
"1624",2868,2804,1
"1625",2873,2804,1
"1626",2879,2804,1
"1627",2889,2804,1
"1628",2890,2804,1
"1629",2908,2804,1
"1630",2910,2804,1
"1631",2920,2804,1
"1632",2925,2804,1
"1633",2947,2804,1
"1634",2952,2804,1
"1635",2963,2804,1
"1636",2968,2804,1
"1637",2970,2804,1
"1638",2971,2804,1
"1639",2975,2804,1
"1640",2976,2804,1
"1641",2977,2804,1
"1642",2992,2804,1
"1643",2995,2804,1
"1644",2996,2804,1
"1645",3008,2804,1
"1646",3010,2804,1
"1647",3015,2804,1
"1648",3021,2804,1
"1649",3022,2804,1
"1650",3050,2804,1
"1651",3056,2804,1
"1652",3057,2804,1
"1653",3062,2804,1
"1654",3068,2804,1
"1655",3102,2804,1
"1656",3103,2804,1
"1657",3108,2804,1
"1658",2716,2807,1
"1659",2718,2807,1
"1660",2760,2807,1
"1661",2800,2807,1
"1662",2824,2807,1
"1663",2853,2807,1
"1664",2865,2807,1
"1665",2879,2807,1
"1666",2889,2807,1
"1667",3022,2807,1
"1668",3104,2807,1
"1669",2685,2810,1
"1670",2690,2810,1
"1671",2723,2810,1
"1672",2724,2810,1
"1673",2733,2810,1
"1674",2744,2810,1
"1675",2757,2810,1
"1676",2768,2810,1
"1677",2779,2810,1
"1678",2789,2810,1
"1679",2798,2810,1
"1680",2800,2810,1
"1681",2814,2810,1
"1682",2816,2810,1
"1683",2827,2810,1
"1684",2876,2810,1
"1685",2879,2810,1
"1686",2889,2810,1
"1687",2911,2810,1
"1688",2919,2810,1
"1689",2938,2810,1
"1690",2947,2810,1
"1691",2973,2810,1
"1692",2976,2810,1
"1693",2988,2810,1
"1694",2996,2810,1
"1695",3014,2810,1
"1696",3020,2810,1
"1697",3032,2810,1
"1698",3049,2810,1
"1699",3051,2810,1
"1700",3053,2810,1
"1701",3071,2810,1
"1702",3091,2810,1
"1703",3104,2810,1
"1704",3108,2810,1
"1705",3114,2810,1
"1706",2719,2813,1
"1707",2789,2813,1
"1708",2800,2813,1
"1709",2829,2813,1
"1710",2968,2813,1
"1711",2971,2813,1
"1712",2995,2813,1
"1713",3006,2813,1
"1714",3020,2813,1
"1715",3088,2813,1
"1716",3091,2813,1
"1717",3102,2813,1
"1718",3115,2813,1
"1719",3144,2813,1
"1720",2686,2814,1
"1721",2690,2814,1
"1722",2694,2814,1
"1723",2723,2814,1
"1724",2724,2814,1
"1725",2733,2814,1
"1726",2741,2814,1
"1727",2768,2814,1
"1728",2774,2814,1
"1729",2784,2814,1
"1730",2798,2814,1
"1731",2827,2814,1
"1732",2834,2814,1
"1733",2846,2814,1
"1734",2849,2814,1
"1735",2862,2814,1
"1736",2879,2814,1
"1737",2925,2814,1
"1738",2938,2814,1
"1739",2971,2814,1
"1740",2996,2814,1
"1741",3004,2814,1
"1742",3020,2814,1
"1743",3028,2814,1
"1744",3032,2814,1
"1745",3033,2814,1
"1746",3049,2814,1
"1747",3053,2814,1
"1748",3055,2814,1
"1749",3057,2814,1
"1750",3104,2814,1
"1751",3114,2814,1
"1752",3131,2814,1
"1753",2722,2815,1
"1754",2728,2815,1
"1755",2740,2815,1
"1756",3039,2815,1
"1757",3135,2815,1
"1758",2685,2816,1
"1759",2690,2816,1
"1760",2704,2816,1
"1761",2723,2816,1
"1762",2724,2816,1
"1763",2733,2816,1
"1764",2738,2816,1
"1765",2768,2816,1
"1766",2789,2816,1
"1767",2798,2816,1
"1768",2810,2816,1
"1769",2814,2816,1
"1770",2827,2816,1
"1771",2829,2816,1
"1772",2838,2816,1
"1773",2847,2816,1
"1774",2858,2816,1
"1775",2879,2816,1
"1776",2883,2816,1
"1777",2911,2816,1
"1778",2919,2816,1
"1779",2938,2816,1
"1780",2976,2816,1
"1781",2992,2816,1
"1782",2996,2816,1
"1783",3000,2816,1
"1784",3016,2816,1
"1785",3020,2816,1
"1786",3026,2816,1
"1787",3032,2816,1
"1788",3049,2816,1
"1789",3091,2816,1
"1790",3104,2816,1
"1791",3108,2816,1
"1792",3114,2816,1
"1793",3115,2816,1
"1794",3133,2816,1
"1795",2678,2820,1
"1796",2686,2820,1
"1797",2690,2820,1
"1798",2761,2820,1
"1799",2774,2820,1
"1800",2785,2820,1
"1801",2799,2820,1
"1802",2827,2820,1
"1803",2852,2820,1
"1804",2912,2820,1
"1805",2918,2820,1
"1806",2950,2820,1
"1807",2959,2820,1
"1808",2970,2820,1
"1809",2972,2820,1
"1810",2975,2820,1
"1811",3016,2820,1
"1812",3037,2820,1
"1813",3056,2820,1
"1814",3060,2820,1
"1815",3061,2820,1
"1816",3070,2820,1
"1817",3113,2820,1
"1818",3133,2820,1
"1819",3143,2820,1
"1820",3149,2820,1
"1821",2712,2821,1
"1822",2719,2821,1
"1823",2859,2821,1
"1824",2879,2821,1
"1825",2910,2821,1
"1826",2920,2821,1
"1827",2947,2821,1
"1828",2971,2821,1
"1829",2988,2821,1
"1830",3068,2821,1
"1831",3114,2821,1
"1832",3140,2821,1
"1833",2686,2823,1
"1834",2711,2823,1
"1835",2723,2823,1
"1836",2733,2823,1
"1837",2760,2823,1
"1838",2768,2823,1
"1839",2798,2823,1
"1840",2800,2823,1
"1841",2802,2823,1
"1842",2804,2823,1
"1843",2829,2823,1
"1844",2845,2823,1
"1845",2846,2823,1
"1846",2879,2823,1
"1847",2889,2823,1
"1848",2890,2823,1
"1849",2922,2823,1
"1850",2925,2823,1
"1851",2968,2823,1
"1852",2975,2823,1
"1853",2976,2823,1
"1854",2977,2823,1
"1855",2988,2823,1
"1856",2992,2823,1
"1857",2996,2823,1
"1858",3008,2823,1
"1859",3020,2823,1
"1860",3021,2823,1
"1861",3032,2823,1
"1862",3034,2823,1
"1863",3057,2823,1
"1864",3095,2823,1
"1865",3104,2823,1
"1866",3108,2823,1
"1867",3114,2823,1
"1868",3133,2823,1
"1869",3140,2823,1
"1870",2716,2824,1
"1871",2852,2824,1
"1872",3022,2824,1
"1873",2678,2827,1
"1874",2690,2827,1
"1875",2723,2827,1
"1876",2724,2827,1
"1877",2733,2827,1
"1878",2738,2827,1
"1879",2757,2827,1
"1880",2768,2827,1
"1881",2774,2827,1
"1882",2789,2827,1
"1883",2798,2827,1
"1884",2814,2827,1
"1885",2816,2827,1
"1886",2820,2827,1
"1887",2842,2827,1
"1888",2879,2827,1
"1889",2889,2827,1
"1890",2911,2827,1
"1891",2912,2827,1
"1892",2919,2827,1
"1893",2946,2827,1
"1894",2947,2827,1
"1895",2950,2827,1
"1896",2959,2827,1
"1897",2971,2827,1
"1898",2975,2827,1
"1899",2988,2827,1
"1900",2996,2827,1
"1901",3010,2827,1
"1902",3016,2827,1
"1903",3020,2827,1
"1904",3022,2827,1
"1905",3032,2827,1
"1906",3049,2827,1
"1907",3053,2827,1
"1908",3056,2827,1
"1909",3103,2827,1
"1910",3104,2827,1
"1911",3108,2827,1
"1912",3114,2827,1
"1913",3115,2827,1
"1914",3133,2827,1
"1915",3143,2827,1
"1916",3149,2827,1
"1917",2686,2828,1
"1918",2701,2828,1
"1919",2733,2828,1
"1920",2749,2828,1
"1921",2766,2828,1
"1922",2865,2828,1
"1923",2970,2828,1
"1924",3013,2828,1
"1925",3033,2828,1
"1926",3060,2828,1
"1927",3066,2828,1
"1928",3070,2828,1
"1929",3081,2828,1
"1930",3083,2828,1
"1931",3133,2828,1
"1932",3151,2828,1
"1933",2690,2829,1
"1934",2723,2829,1
"1935",2733,2829,1
"1936",2768,2829,1
"1937",2774,2829,1
"1938",2798,2829,1
"1939",2800,2829,1
"1940",2879,2829,1
"1941",2889,2829,1
"1942",2968,2829,1
"1943",2971,2829,1
"1944",2996,2829,1
"1945",3006,2829,1
"1946",3104,2829,1
"1947",3115,2829,1
"1948",3133,2829,1
"1949",3149,2829,1
"1950",2678,2830,1
"1951",2686,2830,1
"1952",2706,2830,1
"1953",2720,2830,1
"1954",2733,2830,1
"1955",2744,2830,1
"1956",2774,2830,1
"1957",2785,2830,1
"1958",2795,2830,1
"1959",2859,2830,1
"1960",2879,2830,1
"1961",2911,2830,1
"1962",2944,2830,1
"1963",2948,2830,1
"1964",2952,2830,1
"1965",2971,2830,1
"1966",2972,2830,1
"1967",2995,2830,1
"1968",2996,2830,1
"1969",3021,2830,1
"1970",3055,2830,1
"1971",3056,2830,1
"1972",3062,2830,1
"1973",3066,2830,1
"1974",3070,2830,1
"1975",3083,2830,1
"1976",3114,2830,1
"1977",2701,2833,1
"1978",2710,2833,1
"1979",2718,2833,1
"1980",2720,2833,1
"1981",2789,2833,1
"1982",2802,2833,1
"1983",2898,2833,1
"1984",2965,2833,1
"1985",3032,2833,1
"1986",3088,2833,1
"1987",3095,2833,1
"1988",2694,2834,1
"1989",2724,2834,1
"1990",2741,2834,1
"1991",2784,2834,1
"1992",2814,2834,1
"1993",2849,2834,1
"1994",2862,2834,1
"1995",3004,2834,1
"1996",3032,2834,1
"1997",2712,2838,1
"1998",2719,2838,1
"1999",2733,2838,1
"2000",2734,2838,1
"2001",2739,2838,1
"2002",2757,2838,1
"2003",2768,2838,1
"2004",2774,2838,1
"2005",2839,2838,1
"2006",2879,2838,1
"2007",2883,2838,1
"2008",2904,2838,1
"2009",2910,2838,1
"2010",2920,2838,1
"2011",2925,2838,1
"2012",2971,2838,1
"2013",2996,2838,1
"2014",3068,2838,1
"2015",3104,2838,1
"2016",3114,2838,1
"2017",3115,2838,1
"2018",2678,2839,1
"2019",2686,2839,1
"2020",2712,2839,1
"2021",2719,2839,1
"2022",2734,2839,1
"2023",2757,2839,1
"2024",2774,2839,1
"2025",2795,2839,1
"2026",2804,2839,1
"2027",2821,2839,1
"2028",2838,2839,1
"2029",2846,2839,1
"2030",2859,2839,1
"2031",2879,2839,1
"2032",2883,2839,1
"2033",2889,2839,1
"2034",2904,2839,1
"2035",2908,2839,1
"2036",2910,2839,1
"2037",2920,2839,1
"2038",2925,2839,1
"2039",2952,2839,1
"2040",2992,2839,1
"2041",2995,2839,1
"2042",2996,2839,1
"2043",3021,2839,1
"2044",3056,2839,1
"2045",3068,2839,1
"2046",3071,2839,1
"2047",3114,2839,1
"2048",2678,2842,1
"2049",2690,2842,1
"2050",2711,2842,1
"2051",2733,2842,1
"2052",2782,2842,1
"2053",2785,2842,1
"2054",2799,2842,1
"2055",2800,2842,1
"2056",2807,2842,1
"2057",2820,2842,1
"2058",2824,2842,1
"2059",2827,2842,1
"2060",2846,2842,1
"2061",2852,2842,1
"2062",2865,2842,1
"2063",2912,2842,1
"2064",2950,2842,1
"2065",2959,2842,1
"2066",2971,2842,1
"2067",2975,2842,1
"2068",2995,2842,1
"2069",3010,2842,1
"2070",3019,2842,1
"2071",3022,2842,1
"2072",3061,2842,1
"2073",3104,2842,1
"2074",3143,2842,1
"2075",3149,2842,1
"2076",2687,2845,1
"2077",2696,2845,1
"2078",2715,2845,1
"2079",2723,2845,1
"2080",2800,2845,1
"2081",2804,2845,1
"2082",2829,2845,1
"2083",2876,2845,1
"2084",2879,2845,1
"2085",2889,2845,1
"2086",2890,2845,1
"2087",2968,2845,1
"2088",2971,2845,1
"2089",2973,2845,1
"2090",2977,2845,1
"2091",2984,2845,1
"2092",2986,2845,1
"2093",2995,2845,1
"2094",2996,2845,1
"2095",3006,2845,1
"2096",3008,2845,1
"2097",3015,2845,1
"2098",3049,2845,1
"2099",3071,2845,1
"2100",3091,2845,1
"2101",3102,2845,1
"2102",3108,2845,1
"2103",2678,2846,1
"2104",2691,2846,1
"2105",2693,2846,1
"2106",2711,2846,1
"2107",2731,2846,1
"2108",2774,2846,1
"2109",2785,2846,1
"2110",2804,2846,1
"2111",2814,2846,1
"2112",2865,2846,1
"2113",2872,2846,1
"2114",2879,2846,1
"2115",2889,2846,1
"2116",2900,2846,1
"2117",2908,2846,1
"2118",2925,2846,1
"2119",2947,2846,1
"2120",2949,2846,1
"2121",2950,2846,1
"2122",2952,2846,1
"2123",2970,2846,1
"2124",2987,2846,1
"2125",2992,2846,1
"2126",2995,2846,1
"2127",3010,2846,1
"2128",3021,2846,1
"2129",3028,2846,1
"2130",3033,2846,1
"2131",3056,2846,1
"2132",3057,2846,1
"2133",2684,2847,1
"2134",2686,2847,1
"2135",2711,2847,1
"2136",2720,2847,1
"2137",2731,2847,1
"2138",2789,2847,1
"2139",2798,2847,1
"2140",2833,2847,1
"2141",2879,2847,1
"2142",2888,2847,1
"2143",2919,2847,1
"2144",2925,2847,1
"2145",2965,2847,1
"2146",2968,2847,1
"2147",2977,2847,1
"2148",2988,2847,1
"2149",3015,2847,1
"2150",3021,2847,1
"2151",3037,2847,1
"2152",3072,2847,1
"2153",3095,2847,1
"2154",3104,2847,1
"2155",3108,2847,1
"2156",3115,2847,1
"2157",3149,2847,1
"2158",2684,2849,1
"2159",2694,2849,1
"2160",2712,2849,1
"2161",2723,2849,1
"2162",2741,2849,1
"2163",2768,2849,1
"2164",2784,2849,1
"2165",2814,2849,1
"2166",2862,2849,1
"2167",2879,2849,1
"2168",2971,2849,1
"2169",3004,2849,1
"2170",3032,2849,1
"2171",3033,2849,1
"2172",3114,2849,1
"2173",2820,2852,1
"2174",2824,2852,1
"2175",2865,2852,1
"2176",3022,2852,1
"2177",2807,2853,1
"2178",2872,2853,1
"2179",3104,2853,1
"2180",2718,2854,1
"2181",2727,2854,1
"2182",2815,2854,1
"2183",2855,2854,1
"2184",2915,2854,1
"2185",2971,2854,1
"2186",2978,2854,1
"2187",3073,2854,1
"2188",2727,2855,1
"2189",2815,2855,1
"2190",2854,2855,1
"2191",2897,2855,1
"2192",3073,2855,1
"2193",2684,2858,1
"2194",2685,2858,1
"2195",2686,2858,1
"2196",2690,2858,1
"2197",2723,2858,1
"2198",2724,2858,1
"2199",2733,2858,1
"2200",2738,2858,1
"2201",2768,2858,1
"2202",2785,2858,1
"2203",2798,2858,1
"2204",2804,2858,1
"2205",2810,2858,1
"2206",2814,2858,1
"2207",2816,2858,1
"2208",2827,2858,1
"2209",2829,2858,1
"2210",2868,2858,1
"2211",2872,2858,1
"2212",2873,2858,1
"2213",2879,2858,1
"2214",2883,2858,1
"2215",2884,2858,1
"2216",2888,2858,1
"2217",2889,2858,1
"2218",2890,2858,1
"2219",2895,2858,1
"2220",2919,2858,1
"2221",2938,2858,1
"2222",2946,2858,1
"2223",2971,2858,1
"2224",2973,2858,1
"2225",2975,2858,1
"2226",2976,2858,1
"2227",2988,2858,1
"2228",2992,2858,1
"2229",2996,2858,1
"2230",3010,2858,1
"2231",3014,2858,1
"2232",3016,2858,1
"2233",3020,2858,1
"2234",3028,2858,1
"2235",3032,2858,1
"2236",3033,2858,1
"2237",3037,2858,1
"2238",3049,2858,1
"2239",3053,2858,1
"2240",3057,2858,1
"2241",3070,2858,1
"2242",3088,2858,1
"2243",3104,2858,1
"2244",3108,2858,1
"2245",3114,2858,1
"2246",3115,2858,1
"2247",3131,2858,1
"2248",3133,2858,1
"2249",3136,2858,1
"2250",2686,2859,1
"2251",2706,2859,1
"2252",2711,2859,1
"2253",2712,2859,1
"2254",2757,2859,1
"2255",2766,2859,1
"2256",2821,2859,1
"2257",2907,2859,1
"2258",2917,2859,1
"2259",2920,2859,1
"2260",2925,2859,1
"2261",2944,2859,1
"2262",2948,2859,1
"2263",2952,2859,1
"2264",2959,2859,1
"2265",2972,2859,1
"2266",2977,2859,1
"2267",3021,2859,1
"2268",3062,2859,1
"2269",3068,2859,1
"2270",3072,2859,1
"2271",3092,2859,1
"2272",2687,2860,1
"2273",2690,2860,1
"2274",2739,2860,1
"2275",2798,2860,1
"2276",2800,2860,1
"2277",2827,2860,1
"2278",2879,2860,1
"2279",2911,2860,1
"2280",2912,2860,1
"2281",2918,2860,1
"2282",2947,2860,1
"2283",2952,2860,1
"2284",2968,2860,1
"2285",2970,2860,1
"2286",2976,2860,1
"2287",2995,2860,1
"2288",2996,2860,1
"2289",3008,2860,1
"2290",3010,2860,1
"2291",3014,2860,1
"2292",3015,2860,1
"2293",3049,2860,1
"2294",3103,2860,1
"2295",3104,2860,1
"2296",3108,2860,1
"2297",2741,2862,1
"2298",2784,2862,1
"2299",2814,2862,1
"2300",2834,2862,1
"2301",3032,2862,1
"2302",2684,2865,1
"2303",2716,2865,1
"2304",2733,2865,1
"2305",2766,2865,1
"2306",2782,2865,1
"2307",2824,2865,1
"2308",2828,2865,1
"2309",2842,2865,1
"2310",2852,2865,1
"2311",2950,2865,1
"2312",3022,2865,1
"2313",3104,2865,1
"2314",2684,2868,1
"2315",2685,2868,1
"2316",2718,2868,1
"2317",2727,2868,1
"2318",2740,2868,1
"2319",2770,2868,1
"2320",2782,2868,1
"2321",2789,2868,1
"2322",2804,2868,1
"2323",2815,2868,1
"2324",2846,2868,1
"2325",2854,2868,1
"2326",2880,2868,1
"2327",2948,2868,1
"2328",2971,2868,1
"2329",2978,2868,1
"2330",2995,2868,1
"2331",2996,2868,1
"2332",3039,2868,1
"2333",3055,2868,1
"2334",3068,2868,1
"2335",3073,2868,1
"2336",3115,2868,1
"2337",3130,2868,1
"2338",3136,2868,1
"2339",3140,2868,1
"2340",3151,2868,1
"2341",2711,2871,1
"2342",2753,2871,1
"2343",2785,2871,1
"2344",2800,2871,1
"2345",2872,2871,1
"2346",2889,2871,1
"2347",2987,2871,1
"2348",3006,2871,1
"2349",3033,2871,1
"2350",3102,2871,1
"2351",3143,2871,1
"2352",2678,2872,1
"2353",2710,2872,1
"2354",2711,2872,1
"2355",2753,2872,1
"2356",2757,2872,1
"2357",2768,2872,1
"2358",2774,2872,1
"2359",2785,2872,1
"2360",2820,2872,1
"2361",2879,2872,1
"2362",2898,2872,1
"2363",2900,2872,1
"2364",2910,2872,1
"2365",2944,2872,1
"2366",2959,2872,1
"2367",2971,2872,1
"2368",2975,2872,1
"2369",2978,2872,1
"2370",2987,2872,1
"2371",2996,2872,1
"2372",3020,2872,1
"2373",3028,2872,1
"2374",3033,2872,1
"2375",3053,2872,1
"2376",3070,2872,1
"2377",3095,2872,1
"2378",3104,2872,1
"2379",3114,2872,1
"2380",3115,2872,1
"2381",3143,2872,1
"2382",2704,2873,1
"2383",2733,2873,1
"2384",2774,2873,1
"2385",2798,2873,1
"2386",2804,2873,1
"2387",2910,2873,1
"2388",2947,2873,1
"2389",2952,2873,1
"2390",2971,2873,1
"2391",2988,2873,1
"2392",2995,2873,1
"2393",2996,2873,1
"2394",3010,2873,1
"2395",3021,2873,1
"2396",3056,2873,1
"2397",3103,2873,1
"2398",3104,2873,1
"2399",3133,2873,1
"2400",2686,2876,1
"2401",2723,2876,1
"2402",2768,2876,1
"2403",2782,2876,1
"2404",2789,2876,1
"2405",2798,2876,1
"2406",2800,2876,1
"2407",2804,2876,1
"2408",2879,2876,1
"2409",2888,2876,1
"2410",2938,2876,1
"2411",2952,2876,1
"2412",2968,2876,1
"2413",2970,2876,1
