"","numid1","numid2","relation","node1","node2","value","sample","time"
"1229",7,5,"Recognition","D28_Supv.2","D22_Supv.2",4,2,2
"1230",7,5,"Recognition","D28_Supv.2","D22_Supv.2",4,2,3
"1231",7,5,"Innovation","D28_Supv.2","D22_Supv.2",1,2,1
"1232",7,5,"Innovation","D28_Supv.2","D22_Supv.2",2,2,3
"1233",7,6,"Innovation","D28_Supv.2","D25_Supv.2",2,2,1
"1234",7,6,"Innovation","D28_Supv.2","D25_Supv.2",3,2,2
"1235",7,7,"Innovation","D28_Supv.2","D28_Supv.2",2,2,1
"1236",7,8,"Collaboration","D28_Supv.2","D3_Dir.2",1,2,1
"1237",7,8,"Collaboration","D28_Supv.2","D3_Dir.2",4,2,2
"1238",7,8,"Collaboration","D28_Supv.2","D3_Dir.2",4,2,3
"1239",7,8,"Confidential","D28_Supv.2","D3_Dir.2",4,2,2
"1240",7,8,"Confidential","D28_Supv.2","D3_Dir.2",4,2,3
"1241",7,8,"InfoWork","D28_Supv.2","D3_Dir.2",5,2,1
"1242",7,8,"InfoWork","D28_Supv.2","D3_Dir.2",4,2,2
"1243",7,8,"InfoWork","D28_Supv.2","D3_Dir.2",4,2,3
"1244",7,8,"InputDecision","D28_Supv.2","D3_Dir.2",5,2,1
"1245",7,8,"InputDecision","D28_Supv.2","D3_Dir.2",4,2,2
"1246",7,8,"InputDecision","D28_Supv.2","D3_Dir.2",4,2,3
"1247",7,8,"Recognition","D28_Supv.2","D3_Dir.2",5,2,1
"1248",7,8,"Recognition","D28_Supv.2","D3_Dir.2",4,2,3
"1249",7,8,"Innovation","D28_Supv.2","D3_Dir.2",1,2,1
"1250",7,8,"Innovation","D28_Supv.2","D3_Dir.2",1,2,3
"1251",7,9,"Collaboration","D28_Supv.2","D4_Superin.2",4,2,1
"1252",7,9,"Collaboration","D28_Supv.2","D4_Superin.2",4,2,2
"1253",7,9,"Collaboration","D28_Supv.2","D4_Superin.2",4,2,3
"1254",7,9,"Confidential","D28_Supv.2","D4_Superin.2",4,2,1
"1255",7,9,"Confidential","D28_Supv.2","D4_Superin.2",4,2,2
"1256",7,9,"Confidential","D28_Supv.2","D4_Superin.2",4,2,3
"1257",7,9,"Energy","D28_Supv.2","D4_Superin.2",4,2,1
"1258",7,9,"Energy","D28_Supv.2","D4_Superin.2",4,2,2
"1259",7,9,"InfoWork","D28_Supv.2","D4_Superin.2",5,2,1
"1260",7,9,"InfoWork","D28_Supv.2","D4_Superin.2",4,2,2
"1261",7,9,"InfoWork","D28_Supv.2","D4_Superin.2",4,2,3
"1262",7,9,"InputDecision","D28_Supv.2","D4_Superin.2",5,2,1
"1263",7,9,"InputDecision","D28_Supv.2","D4_Superin.2",4,2,2
"1264",7,9,"Recognition","D28_Supv.2","D4_Superin.2",5,2,1
"1265",7,9,"Recognition","D28_Supv.2","D4_Superin.2",4,2,2
"1266",7,9,"Innovation","D28_Supv.2","D4_Superin.2",1,2,1
"1267",7,9,"Innovation","D28_Supv.2","D4_Superin.2",1,2,3
"1268",7,10,"Collaboration","D28_Supv.2","D6_Supv.2",4,2,1
"1269",7,10,"Collaboration","D28_Supv.2","D6_Supv.2",4,2,2
"1270",7,10,"Collaboration","D28_Supv.2","D6_Supv.2",4,2,3
"1271",7,10,"Confidential","D28_Supv.2","D6_Supv.2",4,2,2
"1272",7,10,"Confidential","D28_Supv.2","D6_Supv.2",4,2,3
"1273",7,10,"Energy","D28_Supv.2","D6_Supv.2",4,2,3
"1274",7,10,"InfoWork","D28_Supv.2","D6_Supv.2",5,2,1
"1275",7,10,"InfoWork","D28_Supv.2","D6_Supv.2",4,2,2
"1276",7,10,"InfoWork","D28_Supv.2","D6_Supv.2",4,2,3
"1277",7,10,"InputDecision","D28_Supv.2","D6_Supv.2",5,2,1
"1278",7,10,"InputDecision","D28_Supv.2","D6_Supv.2",4,2,2
"1279",7,10,"InputDecision","D28_Supv.2","D6_Supv.2",4,2,3
"1280",7,10,"Recognition","D28_Supv.2","D6_Supv.2",5,2,1
"1281",7,10,"Recognition","D28_Supv.2","D6_Supv.2",4,2,2
"1282",7,10,"Recognition","D28_Supv.2","D6_Supv.2",4,2,3
"1283",7,10,"Innovation","D28_Supv.2","D6_Supv.2",1,2,1
"1284",7,10,"Innovation","D28_Supv.2","D6_Supv.2",2,2,3
"1285",7,11,"Collaboration","D28_Supv.2","D7_Superin.2",4,2,1
"1286",7,11,"Collaboration","D28_Supv.2","D7_Superin.2",4,2,2
"1287",7,11,"Collaboration","D28_Supv.2","D7_Superin.2",4,2,3
"1288",7,11,"Confidential","D28_Supv.2","D7_Superin.2",4,2,2
"1289",7,11,"Confidential","D28_Supv.2","D7_Superin.2",4,2,3
"1290",7,11,"Energy","D28_Supv.2","D7_Superin.2",4,2,3
"1291",7,11,"InfoWork","D28_Supv.2","D7_Superin.2",5,2,1
"1292",7,11,"InfoWork","D28_Supv.2","D7_Superin.2",4,2,2
"1293",7,11,"InfoWork","D28_Supv.2","D7_Superin.2",4,2,3
"1294",7,11,"InputDecision","D28_Supv.2","D7_Superin.2",5,2,1
"1295",7,11,"InputDecision","D28_Supv.2","D7_Superin.2",4,2,2
"1296",7,11,"InputDecision","D28_Supv.2","D7_Superin.2",4,2,3
"1297",7,11,"Recognition","D28_Supv.2","D7_Superin.2",5,2,1
"1298",7,11,"Recognition","D28_Supv.2","D7_Superin.2",4,2,2
"1299",7,11,"Recognition","D28_Supv.2","D7_Superin.2",1,2,3
"1300",7,11,"Innovation","D28_Supv.2","D7_Superin.2",4,2,1
"1301",7,11,"Innovation","D28_Supv.2","D7_Superin.2",4,2,2
"1302",7,11,"Innovation","D28_Supv.2","D7_Superin.2",2,2,3
"1303",7,12,"Collaboration","D28_Supv.2","D9_Asst.2",4,2,1
"1304",7,12,"Collaboration","D28_Supv.2","D9_Asst.2",4,2,2
"1305",7,12,"Collaboration","D28_Supv.2","D9_Asst.2",4,2,3
"1306",7,12,"InfoWork","D28_Supv.2","D9_Asst.2",5,2,1
"1307",7,12,"InfoWork","D28_Supv.2","D9_Asst.2",4,2,2
"1308",7,12,"InputDecision","D28_Supv.2","D9_Asst.2",5,2,1
"1309",7,12,"Recognition","D28_Supv.2","D9_Asst.2",2,2,1
"1310",7,13,"Collaboration","D28_Supv.2","S13_AstPrin.2",1,2,1
"1311",7,13,"Collaboration","D28_Supv.2","S13_AstPrin.2",1,2,2
"1312",7,13,"Collaboration","D28_Supv.2","S13_AstPrin.2",1,2,3
"1313",7,14,"Collaboration","D28_Supv.2","S14_Prin.2",1,2,1
"1314",7,14,"Collaboration","D28_Supv.2","S14_Prin.2",1,2,2
"1315",7,14,"Collaboration","D28_Supv.2","S14_Prin.2",2,2,3
"1316",7,14,"InfoWork","D28_Supv.2","S14_Prin.2",2,2,1
"1317",7,14,"InfoWork","D28_Supv.2","S14_Prin.2",1,2,2
"1318",7,14,"InputDecision","D28_Supv.2","S14_Prin.2",2,2,1
"1319",7,14,"Recognition","D28_Supv.2","S14_Prin.2",2,2,1
"1320",7,15,"Collaboration","D28_Supv.2","S17_Prin.2",1,2,1
"1321",7,15,"Collaboration","D28_Supv.2","S17_Prin.2",2,2,2
"1322",7,15,"InfoWork","D28_Supv.2","S17_Prin.2",3,2,1
"1323",7,15,"InputDecision","D28_Supv.2","S17_Prin.2",3,2,1
"1324",7,15,"Recognition","D28_Supv.2","S17_Prin.2",3,2,1
"1325",7,15,"Innovation","D28_Supv.2","S17_Prin.2",4,2,1
"1326",7,15,"Innovation","D28_Supv.2","S17_Prin.2",4,2,2
"1327",7,16,"Collaboration","D28_Supv.2","S18_Prin.2",2,2,1
"1328",7,16,"Collaboration","D28_Supv.2","S18_Prin.2",3,2,2
"1329",7,16,"Collaboration","D28_Supv.2","S18_Prin.2",4,2,3
"1330",7,16,"Confidential","D28_Supv.2","S18_Prin.2",3,2,3
"1331",7,16,"Energy","D28_Supv.2","S18_Prin.2",1,2,1
"1332",7,16,"InfoWork","D28_Supv.2","S18_Prin.2",4,2,1
"1333",7,16,"InfoWork","D28_Supv.2","S18_Prin.2",2,2,2
"1334",7,16,"InfoWork","D28_Supv.2","S18_Prin.2",3,2,3
"1335",7,16,"InputDecision","D28_Supv.2","S18_Prin.2",4,2,1
"1336",7,16,"InputDecision","D28_Supv.2","S18_Prin.2",2,2,3
"1337",7,16,"Recognition","D28_Supv.2","S18_Prin.2",4,2,1
"1338",7,16,"Innovation","D28_Supv.2","S18_Prin.2",4,2,1
"1339",7,16,"Innovation","D28_Supv.2","S18_Prin.2",3,2,2
"1340",7,17,"Collaboration","D28_Supv.2","S1_Prin.2",1,2,1
"1341",7,17,"Collaboration","D28_Supv.2","S1_Prin.2",1,2,2
"1342",7,17,"Collaboration","D28_Supv.2","S1_Prin.2",2,2,3
"1343",7,17,"Recognition","D28_Supv.2","S1_Prin.2",1,2,3
"1344",7,17,"Innovation","D28_Supv.2","S1_Prin.2",2,2,1
"1345",7,18,"Collaboration","D28_Supv.2","S23_AstPrin.2",1,2,1
"1346",7,18,"Collaboration","D28_Supv.2","S23_AstPrin.2",2,2,3
"1347",7,18,"Confidential","D28_Supv.2","S23_AstPrin.2",2,2,3
"1348",7,18,"InfoWork","D28_Supv.2","S23_AstPrin.2",1,2,1
"1349",7,18,"InputDecision","D28_Supv.2","S23_AstPrin.2",5,2,1
"1350",7,18,"Recognition","D28_Supv.2","S23_AstPrin.2",5,2,1
"1351",7,19,"Collaboration","D28_Supv.2","S24_Prin.2",1,2,1
"1352",7,19,"Collaboration","D28_Supv.2","S24_Prin.2",2,2,2
"1353",7,19,"Collaboration","D28_Supv.2","S24_Prin.2",2,2,3
"1354",7,19,"Confidential","D28_Supv.2","S24_Prin.2",2,2,3
"1355",7,19,"InfoWork","D28_Supv.2","S24_Prin.2",2,2,1
"1356",7,19,"InputDecision","D28_Supv.2","S24_Prin.2",4,2,1
"1357",7,19,"Recognition","D28_Supv.2","S24_Prin.2",4,2,1
"1358",7,20,"Collaboration","D28_Supv.2","S2_Prin.2",2,2,2
"1359",7,20,"Collaboration","D28_Supv.2","S2_Prin.2",2,2,3
"1360",7,20,"Confidential","D28_Supv.2","S2_Prin.2",4,2,3
"1361",7,20,"InfoWork","D28_Supv.2","S2_Prin.2",3,2,1
"1362",7,20,"InputDecision","D28_Supv.2","S2_Prin.2",3,2,1
"1363",7,20,"Recognition","D28_Supv.2","S2_Prin.2",3,2,1
"1364",7,20,"Innovation","D28_Supv.2","S2_Prin.2",1,2,1
"1365",7,21,"Collaboration","D28_Supv.2","S34_Prin.2",1,2,1
"1366",7,21,"Collaboration","D28_Supv.2","S34_Prin.2",2,2,2
"1367",7,21,"Collaboration","D28_Supv.2","S34_Prin.2",2,2,3
"1368",7,21,"InfoWork","D28_Supv.2","S34_Prin.2",2,2,1
"1369",7,21,"InputDecision","D28_Supv.2","S34_Prin.2",2,2,1
"1370",7,21,"Recognition","D28_Supv.2","S34_Prin.2",2,2,1
"1371",7,22,"Collaboration","D28_Supv.2","S35_Prin.2",1,2,1
"1372",7,22,"Collaboration","D28_Supv.2","S35_Prin.2",2,2,2
"1373",7,22,"Collaboration","D28_Supv.2","S35_Prin.2",2,2,3
"1374",7,22,"InfoWork","D28_Supv.2","S35_Prin.2",2,2,1
"1375",7,22,"InputDecision","D28_Supv.2","S35_Prin.2",2,2,1
"1376",7,22,"Recognition","D28_Supv.2","S35_Prin.2",2,2,1
"1377",7,22,"Innovation","D28_Supv.2","S35_Prin.2",1,2,1
"1378",7,23,"Collaboration","D28_Supv.2","S36_Prin.2",1,2,1
"1379",7,23,"Collaboration","D28_Supv.2","S36_Prin.2",1,2,2
"1380",7,23,"InfoWork","D28_Supv.2","S36_Prin.2",2,2,1
"1381",7,23,"InputDecision","D28_Supv.2","S36_Prin.2",2,2,1
"1382",7,23,"Recognition","D28_Supv.2","S36_Prin.2",2,2,1
"1383",7,23,"Innovation","D28_Supv.2","S36_Prin.2",1,2,1
"1384",7,24,"Collaboration","D28_Supv.2","S37_AstPrin.2",1,2,1
"1385",7,24,"Collaboration","D28_Supv.2","S37_AstPrin.2",1,2,2
"1386",7,24,"Collaboration","D28_Supv.2","S37_AstPrin.2",2,2,3
"1387",7,24,"Energy","D28_Supv.2","S37_AstPrin.2",2,2,3
"1388",7,24,"InfoWork","D28_Supv.2","S37_AstPrin.2",1,2,1
"1389",7,24,"InfoWork","D28_Supv.2","S37_AstPrin.2",2,2,3
"1390",7,24,"InputDecision","D28_Supv.2","S37_AstPrin.2",5,2,1
"1391",7,24,"Recognition","D28_Supv.2","S37_AstPrin.2",5,2,1
"1392",7,25,"Collaboration","D28_Supv.2","S38_Prin.2",1,2,1
"1393",7,25,"Collaboration","D28_Supv.2","S38_Prin.2",2,2,2
"1394",7,25,"Collaboration","D28_Supv.2","S38_Prin.2",3,2,3
"1395",7,25,"Confidential","D28_Supv.2","S38_Prin.2",2,2,3
"1396",7,25,"InfoWork","D28_Supv.2","S38_Prin.2",2,2,1
"1397",7,25,"InputDecision","D28_Supv.2","S38_Prin.2",2,2,1
"1398",7,25,"Recognition","D28_Supv.2","S38_Prin.2",2,2,1
"1399",7,25,"Innovation","D28_Supv.2","S38_Prin.2",1,2,1
"1400",7,26,"Collaboration","D28_Supv.2","S3_AstPrin.2",3,2,1
"1401",7,26,"Collaboration","D28_Supv.2","S3_AstPrin.2",1,2,2
"1402",7,26,"Collaboration","D28_Supv.2","S3_AstPrin.2",1,2,3
"1403",7,26,"Innovation","D28_Supv.2","S3_AstPrin.2",1,2,1
"1404",7,27,"Collaboration","D28_Supv.2","S5_Prin.2",1,2,1
"1405",7,27,"Collaboration","D28_Supv.2","S5_Prin.2",1,2,2
"1406",7,27,"Collaboration","D28_Supv.2","S5_Prin.2",1,2,3
"1407",7,27,"InfoWork","D28_Supv.2","S5_Prin.2",3,2,1
"1408",7,27,"InputDecision","D28_Supv.2","S5_Prin.2",3,2,1
"1409",7,27,"Recognition","D28_Supv.2","S5_Prin.2",3,2,1
"1410",7,27,"Innovation","D28_Supv.2","S5_Prin.2",3,2,1
"1411",7,27,"Innovation","D28_Supv.2","S5_Prin.2",4,2,2
"1412",7,28,"Collaboration","D28_Supv.2","S8_Prin.2",1,2,1
"1413",7,28,"Collaboration","D28_Supv.2","S8_Prin.2",1,2,2
"1414",7,28,"Collaboration","D28_Supv.2","S8_Prin.2",3,2,3
"1415",7,28,"InfoWork","D28_Supv.2","S8_Prin.2",3,2,1
"1416",7,28,"InputDecision","D28_Supv.2","S8_Prin.2",3,2,1
"1417",7,28,"Recognition","D28_Supv.2","S8_Prin.2",3,2,1
"1418",7,28,"Innovation","D28_Supv.2","S8_Prin.2",1,2,1
"1419",7,28,"Innovation","D28_Supv.2","S8_Prin.2",2,2,2
"1420",8,3,"Collaboration","D3_Dir.2","D16_Dir.2",1,2,2
"1421",8,3,"InfoWork","D3_Dir.2","D16_Dir.2",1,2,3
"1422",8,4,"Collaboration","D3_Dir.2","D1_Superin.2",3,2,2
"1423",8,4,"Collaboration","D3_Dir.2","D1_Superin.2",2,2,3
"1424",8,4,"Confidential","D3_Dir.2","D1_Superin.2",4,2,3
"1425",8,4,"Energy","D3_Dir.2","D1_Superin.2",1,2,2
"1426",8,4,"Energy","D3_Dir.2","D1_Superin.2",1,2,3
"1427",8,4,"InfoWork","D3_Dir.2","D1_Superin.2",3,2,2
"1428",8,4,"InfoWork","D3_Dir.2","D1_Superin.2",2,2,3
"1429",8,4,"InputDecision","D3_Dir.2","D1_Superin.2",1,2,2
"1430",8,4,"InputDecision","D3_Dir.2","D1_Superin.2",3,2,3
"1431",8,4,"Recognition","D3_Dir.2","D1_Superin.2",1,2,3
"1432",8,4,"Innovation","D3_Dir.2","D1_Superin.2",3,2,3
"1433",8,5,"InfoWork","D3_Dir.2","D22_Supv.2",1,2,3
"1434",8,7,"Collaboration","D3_Dir.2","D28_Supv.2",4,2,2
"1435",8,7,"Collaboration","D3_Dir.2","D28_Supv.2",4,2,3
"1436",8,7,"Confidential","D3_Dir.2","D28_Supv.2",4,2,3
"1437",8,7,"InfoWork","D3_Dir.2","D28_Supv.2",4,2,2
"1438",8,7,"InfoWork","D3_Dir.2","D28_Supv.2",4,2,3
"1439",8,7,"InputDecision","D3_Dir.2","D28_Supv.2",4,2,2
"1440",8,7,"InputDecision","D3_Dir.2","D28_Supv.2",4,2,3
"1441",8,7,"Recognition","D3_Dir.2","D28_Supv.2",1,2,2
"1442",8,7,"Recognition","D3_Dir.2","D28_Supv.2",1,2,3
"1443",8,7,"Innovation","D3_Dir.2","D28_Supv.2",2,2,3
"1444",8,9,"Collaboration","D3_Dir.2","D4_Superin.2",1,2,2
"1445",8,9,"Confidential","D3_Dir.2","D4_Superin.2",1,2,2
"1446",8,9,"Energy","D3_Dir.2","D4_Superin.2",1,2,2
"1447",8,9,"InfoWork","D3_Dir.2","D4_Superin.2",1,2,2
"1448",8,9,"InfoWork","D3_Dir.2","D4_Superin.2",1,2,3
"1449",8,9,"InputDecision","D3_Dir.2","D4_Superin.2",1,2,2
"1450",8,10,"Collaboration","D3_Dir.2","D6_Supv.2",4,2,2
"1451",8,10,"Collaboration","D3_Dir.2","D6_Supv.2",4,2,3
"1452",8,10,"Confidential","D3_Dir.2","D6_Supv.2",4,2,2
"1453",8,10,"Confidential","D3_Dir.2","D6_Supv.2",4,2,3
"1454",8,10,"Energy","D3_Dir.2","D6_Supv.2",4,2,2
"1455",8,10,"Energy","D3_Dir.2","D6_Supv.2",3,2,3
"1456",8,10,"InfoWork","D3_Dir.2","D6_Supv.2",4,2,2
"1457",8,10,"InfoWork","D3_Dir.2","D6_Supv.2",4,2,3
"1458",8,10,"InputDecision","D3_Dir.2","D6_Supv.2",4,2,2
"1459",8,10,"InputDecision","D3_Dir.2","D6_Supv.2",4,2,3
"1460",8,10,"Recognition","D3_Dir.2","D6_Supv.2",3,2,2
"1461",8,10,"Recognition","D3_Dir.2","D6_Supv.2",3,2,3
"1462",8,10,"Innovation","D3_Dir.2","D6_Supv.2",2,2,3
"1463",8,11,"Collaboration","D3_Dir.2","D7_Superin.2",2,2,2
"1464",8,11,"Confidential","D3_Dir.2","D7_Superin.2",1,2,2
"1465",8,11,"InfoWork","D3_Dir.2","D7_Superin.2",1,2,2
"1466",8,11,"InfoWork","D3_Dir.2","D7_Superin.2",1,2,3
"1467",8,11,"InputDecision","D3_Dir.2","D7_Superin.2",1,2,2
"1468",8,12,"Collaboration","D3_Dir.2","D9_Asst.2",1,2,2
"1469",8,14,"Collaboration","D3_Dir.2","S14_Prin.2",1,2,2
"1470",8,15,"Collaboration","D3_Dir.2","S17_Prin.2",1,2,2
"1471",8,20,"Collaboration","D3_Dir.2","S2_Prin.2",1,2,2
"1472",8,21,"InfoWork","D3_Dir.2","S34_Prin.2",1,2,3
"1473",8,22,"Collaboration","D3_Dir.2","S35_Prin.2",1,2,2
"1474",8,25,"Collaboration","D3_Dir.2","S38_Prin.2",1,2,2
"1475",8,25,"InfoWork","D3_Dir.2","S38_Prin.2",1,2,2
"1476",8,25,"InputDecision","D3_Dir.2","S38_Prin.2",2,2,2
"1477",8,27,"Collaboration","D3_Dir.2","S5_Prin.2",1,2,2
"1478",8,28,"Collaboration","D3_Dir.2","S8_Prin.2",1,2,2
"1479",9,1,"Collaboration","D4_Superin.2","D11_Supv.2",1,2,2
"1480",9,1,"Collaboration","D4_Superin.2","D11_Supv.2",1,2,3
"1481",9,1,"InfoWork","D4_Superin.2","D11_Supv.2",1,2,2
"1482",9,1,"InfoWork","D4_Superin.2","D11_Supv.2",1,2,3
"1483",9,1,"Innovation","D4_Superin.2","D11_Supv.2",3,2,1
"1484",9,1,"Innovation","D4_Superin.2","D11_Supv.2",3,2,2
"1485",9,1,"Innovation","D4_Superin.2","D11_Supv.2",1,2,3
"1486",9,2,"Collaboration","D4_Superin.2","D15_Superin.2",4,2,1
"1487",9,2,"Collaboration","D4_Superin.2","D15_Superin.2",4,2,2
"1488",9,2,"Collaboration","D4_Superin.2","D15_Superin.2",4,2,3
"1489",9,2,"Confidential","D4_Superin.2","D15_Superin.2",4,2,1
"1490",9,2,"Confidential","D4_Superin.2","D15_Superin.2",4,2,2
"1491",9,2,"Confidential","D4_Superin.2","D15_Superin.2",4,2,3
"1492",9,2,"Energy","D4_Superin.2","D15_Superin.2",4,2,1
"1493",9,2,"Energy","D4_Superin.2","D15_Superin.2",4,2,2
"1494",9,2,"Energy","D4_Superin.2","D15_Superin.2",4,2,3
"1495",9,2,"InfoWork","D4_Superin.2","D15_Superin.2",5,2,1
"1496",9,2,"InfoWork","D4_Superin.2","D15_Superin.2",4,2,2
"1497",9,2,"InfoWork","D4_Superin.2","D15_Superin.2",4,2,3
"1498",9,2,"InputDecision","D4_Superin.2","D15_Superin.2",5,2,1
"1499",9,2,"InputDecision","D4_Superin.2","D15_Superin.2",4,2,2
"1500",9,2,"InputDecision","D4_Superin.2","D15_Superin.2",4,2,3
"1501",9,2,"Recognition","D4_Superin.2","D15_Superin.2",5,2,1
"1502",9,2,"Recognition","D4_Superin.2","D15_Superin.2",4,2,2
"1503",9,2,"Recognition","D4_Superin.2","D15_Superin.2",2,2,3
"1504",9,2,"Innovation","D4_Superin.2","D15_Superin.2",3,2,3
"1505",9,3,"Collaboration","D4_Superin.2","D16_Dir.2",4,2,2
"1506",9,3,"Collaboration","D4_Superin.2","D16_Dir.2",3,2,3
"1507",9,3,"InfoWork","D4_Superin.2","D16_Dir.2",4,2,1
"1508",9,3,"InfoWork","D4_Superin.2","D16_Dir.2",4,2,2
"1509",9,3,"InfoWork","D4_Superin.2","D16_Dir.2",3,2,3
"1510",9,3,"InputDecision","D4_Superin.2","D16_Dir.2",3,2,1
"1511",9,3,"Recognition","D4_Superin.2","D16_Dir.2",3,2,1
"1512",9,3,"Innovation","D4_Superin.2","D16_Dir.2",2,2,1
"1513",9,3,"Innovation","D4_Superin.2","D16_Dir.2",3,2,3
"1514",9,4,"Collaboration","D4_Superin.2","D1_Superin.2",4,2,1
"1515",9,4,"Collaboration","D4_Superin.2","D1_Superin.2",4,2,2
"1516",9,4,"Confidential","D4_Superin.2","D1_Superin.2",3,2,2
"1517",9,4,"Confidential","D4_Superin.2","D1_Superin.2",3,2,3
"1518",9,4,"Energy","D4_Superin.2","D1_Superin.2",4,2,2
"1519",9,4,"Energy","D4_Superin.2","D1_Superin.2",4,2,3
"1520",9,4,"InfoWork","D4_Superin.2","D1_Superin.2",5,2,1
"1521",9,4,"InfoWork","D4_Superin.2","D1_Superin.2",4,2,2
"1522",9,4,"InfoWork","D4_Superin.2","D1_Superin.2",4,2,3
"1523",9,4,"InputDecision","D4_Superin.2","D1_Superin.2",5,2,1
"1524",9,4,"InputDecision","D4_Superin.2","D1_Superin.2",4,2,2
"1525",9,4,"InputDecision","D4_Superin.2","D1_Superin.2",3,2,3
"1526",9,4,"Recognition","D4_Superin.2","D1_Superin.2",5,2,1
"1527",9,4,"Recognition","D4_Superin.2","D1_Superin.2",3,2,2
"1528",9,4,"Recognition","D4_Superin.2","D1_Superin.2",2,2,3
"1529",9,4,"Innovation","D4_Superin.2","D1_Superin.2",3,2,1
"1530",9,4,"Innovation","D4_Superin.2","D1_Superin.2",3,2,2
"1531",9,4,"Innovation","D4_Superin.2","D1_Superin.2",2,2,3
"1532",9,5,"Collaboration","D4_Superin.2","D22_Supv.2",3,2,2
"1533",9,5,"Collaboration","D4_Superin.2","D22_Supv.2",2,2,3
"1534",9,5,"InfoWork","D4_Superin.2","D22_Supv.2",3,2,1
"1535",9,5,"InfoWork","D4_Superin.2","D22_Supv.2",3,2,2
"1536",9,5,"InfoWork","D4_Superin.2","D22_Supv.2",2,2,3
"1537",9,5,"InputDecision","D4_Superin.2","D22_Supv.2",3,2,1
"1538",9,5,"Innovation","D4_Superin.2","D22_Supv.2",1,2,1
"1539",9,5,"Innovation","D4_Superin.2","D22_Supv.2",1,2,3
"1540",9,6,"Collaboration","D4_Superin.2","D25_Supv.2",2,2,2
"1541",9,6,"Collaboration","D4_Superin.2","D25_Supv.2",2,2,3
"1542",9,6,"InfoWork","D4_Superin.2","D25_Supv.2",1,2,2
"1543",9,6,"InfoWork","D4_Superin.2","D25_Supv.2",1,2,3
"1544",9,6,"Innovation","D4_Superin.2","D25_Supv.2",1,2,3
"1545",9,7,"Collaboration","D4_Superin.2","D28_Supv.2",4,2,1
"1546",9,7,"Collaboration","D4_Superin.2","D28_Supv.2",4,2,2
"1547",9,7,"Collaboration","D4_Superin.2","D28_Supv.2",4,2,3
"1548",9,7,"InfoWork","D4_Superin.2","D28_Supv.2",5,2,1
"1549",9,7,"InfoWork","D4_Superin.2","D28_Supv.2",4,2,2
"1550",9,7,"InfoWork","D4_Superin.2","D28_Supv.2",3,2,3
"1551",9,7,"InputDecision","D4_Superin.2","D28_Supv.2",4,2,1
"1552",9,7,"InputDecision","D4_Superin.2","D28_Supv.2",2,2,3
"1553",9,7,"Innovation","D4_Superin.2","D28_Supv.2",1,2,1
"1554",9,7,"Innovation","D4_Superin.2","D28_Supv.2",1,2,3
"1555",9,8,"Collaboration","D4_Superin.2","D3_Dir.2",2,2,2
"1556",9,8,"Collaboration","D4_Superin.2","D3_Dir.2",2,2,3
"1557",9,8,"Energy","D4_Superin.2","D3_Dir.2",3,2,2
"1558",9,8,"InfoWork","D4_Superin.2","D3_Dir.2",3,2,1
"1559",9,8,"InfoWork","D4_Superin.2","D3_Dir.2",2,2,2
"1560",9,8,"InfoWork","D4_Superin.2","D3_Dir.2",2,2,3
"1561",9,8,"Innovation","D4_Superin.2","D3_Dir.2",2,2,1
"1562",9,8,"Innovation","D4_Superin.2","D3_Dir.2",1,2,3
"1563",9,10,"Collaboration","D4_Superin.2","D6_Supv.2",2,2,2
"1564",9,10,"Collaboration","D4_Superin.2","D6_Supv.2",3,2,3
"1565",9,10,"InfoWork","D4_Superin.2","D6_Supv.2",2,2,2
"1566",9,10,"InfoWork","D4_Superin.2","D6_Supv.2",2,2,3
"1567",9,10,"Innovation","D4_Superin.2","D6_Supv.2",1,2,1
"1568",9,10,"Innovation","D4_Superin.2","D6_Supv.2",1,2,3
"1569",9,11,"Collaboration","D4_Superin.2","D7_Superin.2",4,2,1
"1570",9,11,"Collaboration","D4_Superin.2","D7_Superin.2",4,2,2
"1571",9,11,"Collaboration","D4_Superin.2","D7_Superin.2",4,2,3
"1572",9,11,"Confidential","D4_Superin.2","D7_Superin.2",3,2,3
"1573",9,11,"InfoWork","D4_Superin.2","D7_Superin.2",5,2,1
"1574",9,11,"InfoWork","D4_Superin.2","D7_Superin.2",4,2,2
"1575",9,11,"InfoWork","D4_Superin.2","D7_Superin.2",3,2,3
"1576",9,11,"InputDecision","D4_Superin.2","D7_Superin.2",5,2,1
"1577",9,11,"InputDecision","D4_Superin.2","D7_Superin.2",3,2,3
"1578",9,11,"Recognition","D4_Superin.2","D7_Superin.2",4,2,1
"1579",9,11,"Recognition","D4_Superin.2","D7_Superin.2",2,2,2
"1580",9,11,"Recognition","D4_Superin.2","D7_Superin.2",2,2,3
"1581",9,11,"Innovation","D4_Superin.2","D7_Superin.2",1,2,3
"1582",9,12,"Collaboration","D4_Superin.2","D9_Asst.2",4,2,2
"1583",9,12,"Collaboration","D4_Superin.2","D9_Asst.2",4,2,3
"1584",9,12,"Energy","D4_Superin.2","D9_Asst.2",4,2,1
"1585",9,12,"Energy","D4_Superin.2","D9_Asst.2",2,2,3
"1586",9,12,"InfoWork","D4_Superin.2","D9_Asst.2",5,2,1
"1587",9,12,"InfoWork","D4_Superin.2","D9_Asst.2",4,2,2
"1588",9,12,"InfoWork","D4_Superin.2","D9_Asst.2",4,2,3
"1589",9,12,"InputDecision","D4_Superin.2","D9_Asst.2",3,2,1
