"","numid1","numid2","relation","node1","node2","value","sample","time"
"3580",15,9,"Collaboration","D49_Supe.1","D31_Supv.1",2,1,3
"3581",15,9,"Confidential","D49_Supe.1","D31_Supv.1",4,1,2
"3582",15,9,"Confidential","D49_Supe.1","D31_Supv.1",1,1,3
"3583",15,9,"Energy","D49_Supe.1","D31_Supv.1",1,1,1
"3584",15,9,"Energy","D49_Supe.1","D31_Supv.1",3,1,2
"3585",15,9,"Energy","D49_Supe.1","D31_Supv.1",2,1,3
"3586",15,9,"InfoWork","D49_Supe.1","D31_Supv.1",4,1,1
"3587",15,9,"InfoWork","D49_Supe.1","D31_Supv.1",4,1,2
"3588",15,9,"InfoWork","D49_Supe.1","D31_Supv.1",2,1,3
"3589",15,9,"InputDecision","D49_Supe.1","D31_Supv.1",4,1,1
"3590",15,9,"InputDecision","D49_Supe.1","D31_Supv.1",4,1,2
"3591",15,9,"InputDecision","D49_Supe.1","D31_Supv.1",1,1,3
"3592",15,9,"Recognition","D49_Supe.1","D31_Supv.1",2,1,2
"3593",15,9,"Recognition","D49_Supe.1","D31_Supv.1",1,1,3
"3594",15,9,"Innovation","D49_Supe.1","D31_Supv.1",1,1,1
"3595",15,9,"Innovation","D49_Supe.1","D31_Supv.1",4,1,2
"3596",15,8,"Collaboration","D49_Supe.1","D3_Dir.1",4,1,2
"3597",15,8,"Collaboration","D49_Supe.1","D3_Dir.1",4,1,3
"3598",15,8,"Confidential","D49_Supe.1","D3_Dir.1",4,1,2
"3599",15,8,"Confidential","D49_Supe.1","D3_Dir.1",4,1,3
"3600",15,8,"Energy","D49_Supe.1","D3_Dir.1",4,1,2
"3601",15,8,"Energy","D49_Supe.1","D3_Dir.1",4,1,3
"3602",15,8,"InfoWork","D49_Supe.1","D3_Dir.1",4,1,1
"3603",15,8,"InfoWork","D49_Supe.1","D3_Dir.1",4,1,2
"3604",15,8,"InfoWork","D49_Supe.1","D3_Dir.1",4,1,3
"3605",15,8,"InputDecision","D49_Supe.1","D3_Dir.1",3,1,1
"3606",15,8,"InputDecision","D49_Supe.1","D3_Dir.1",4,1,2
"3607",15,8,"InputDecision","D49_Supe.1","D3_Dir.1",4,1,3
"3608",15,8,"Recognition","D49_Supe.1","D3_Dir.1",2,1,2
"3609",15,8,"Recognition","D49_Supe.1","D3_Dir.1",2,1,3
"3610",15,8,"Innovation","D49_Supe.1","D3_Dir.1",3,1,1
"3611",15,8,"Innovation","D49_Supe.1","D3_Dir.1",4,1,2
"3612",15,8,"Innovation","D49_Supe.1","D3_Dir.1",3,1,3
"3613",15,11,"Collaboration","D49_Supe.1","D40_Coor.1",2,1,2
"3614",15,11,"Collaboration","D49_Supe.1","D40_Coor.1",2,1,3
"3615",15,11,"Confidential","D49_Supe.1","D40_Coor.1",2,1,3
"3616",15,11,"Energy","D49_Supe.1","D40_Coor.1",2,1,3
"3617",15,11,"InfoWork","D49_Supe.1","D40_Coor.1",1,1,3
"3618",15,11,"InputDecision","D49_Supe.1","D40_Coor.1",1,1,3
"3619",15,11,"Recognition","D49_Supe.1","D40_Coor.1",1,1,3
"3620",15,12,"Collaboration","D49_Supe.1","D43_Dir.1",4,1,2
"3621",15,12,"Collaboration","D49_Supe.1","D43_Dir.1",4,1,3
"3622",15,12,"Confidential","D49_Supe.1","D43_Dir.1",4,1,2
"3623",15,12,"Confidential","D49_Supe.1","D43_Dir.1",3,1,3
"3624",15,12,"Energy","D49_Supe.1","D43_Dir.1",3,1,2
"3625",15,12,"Energy","D49_Supe.1","D43_Dir.1",3,1,3
"3626",15,12,"InfoWork","D49_Supe.1","D43_Dir.1",4,1,1
"3627",15,12,"InfoWork","D49_Supe.1","D43_Dir.1",4,1,2
"3628",15,12,"InfoWork","D49_Supe.1","D43_Dir.1",3,1,3
"3629",15,12,"InputDecision","D49_Supe.1","D43_Dir.1",4,1,1
"3630",15,12,"InputDecision","D49_Supe.1","D43_Dir.1",4,1,2
"3631",15,12,"InputDecision","D49_Supe.1","D43_Dir.1",3,1,3
"3632",15,12,"Recognition","D49_Supe.1","D43_Dir.1",1,1,2
"3633",15,12,"Recognition","D49_Supe.1","D43_Dir.1",2,1,3
"3634",15,12,"Innovation","D49_Supe.1","D43_Dir.1",4,1,1
"3635",15,12,"Innovation","D49_Supe.1","D43_Dir.1",3,1,2
"3636",15,12,"Innovation","D49_Supe.1","D43_Dir.1",2,1,3
"3637",15,13,"Collaboration","D49_Supe.1","D46_Dir.1",3,1,2
"3638",15,13,"Collaboration","D49_Supe.1","D46_Dir.1",4,1,3
"3639",15,13,"Confidential","D49_Supe.1","D46_Dir.1",1,1,2
"3640",15,13,"Confidential","D49_Supe.1","D46_Dir.1",4,1,3
"3641",15,13,"Energy","D49_Supe.1","D46_Dir.1",3,1,3
"3642",15,13,"InfoWork","D49_Supe.1","D46_Dir.1",1,1,1
"3643",15,13,"InfoWork","D49_Supe.1","D46_Dir.1",2,1,2
"3644",15,13,"InfoWork","D49_Supe.1","D46_Dir.1",4,1,3
"3645",15,13,"InputDecision","D49_Supe.1","D46_Dir.1",1,1,1
"3646",15,13,"InputDecision","D49_Supe.1","D46_Dir.1",1,1,2
"3647",15,13,"InputDecision","D49_Supe.1","D46_Dir.1",4,1,3
"3648",15,13,"Recognition","D49_Supe.1","D46_Dir.1",2,1,3
"3649",15,13,"Innovation","D49_Supe.1","D46_Dir.1",2,1,3
"3650",15,14,"Collaboration","D49_Supe.1","D47_Dir.1",4,1,1
"3651",15,14,"Collaboration","D49_Supe.1","D47_Dir.1",4,1,2
"3652",15,14,"Collaboration","D49_Supe.1","D47_Dir.1",4,1,3
"3653",15,14,"Confidential","D49_Supe.1","D47_Dir.1",4,1,1
"3654",15,14,"Confidential","D49_Supe.1","D47_Dir.1",4,1,2
"3655",15,14,"Confidential","D49_Supe.1","D47_Dir.1",4,1,3
"3656",15,14,"Energy","D49_Supe.1","D47_Dir.1",4,1,2
"3657",15,14,"Energy","D49_Supe.1","D47_Dir.1",4,1,3
"3658",15,14,"InfoWork","D49_Supe.1","D47_Dir.1",4,1,1
"3659",15,14,"InfoWork","D49_Supe.1","D47_Dir.1",4,1,2
"3660",15,14,"InfoWork","D49_Supe.1","D47_Dir.1",4,1,3
"3661",15,14,"InputDecision","D49_Supe.1","D47_Dir.1",4,1,1
"3662",15,14,"InputDecision","D49_Supe.1","D47_Dir.1",4,1,2
"3663",15,14,"InputDecision","D49_Supe.1","D47_Dir.1",4,1,3
"3664",15,14,"Recognition","D49_Supe.1","D47_Dir.1",3,1,1
"3665",15,14,"Recognition","D49_Supe.1","D47_Dir.1",2,1,2
"3666",15,14,"Recognition","D49_Supe.1","D47_Dir.1",2,1,3
"3667",15,14,"Innovation","D49_Supe.1","D47_Dir.1",3,1,1
"3668",15,14,"Innovation","D49_Supe.1","D47_Dir.1",4,1,2
"3669",15,14,"Innovation","D49_Supe.1","D47_Dir.1",3,1,3
"3670",15,15,"Collaboration","D49_Supe.1","D49_Supe.1",3,1,2
"3671",15,15,"Confidential","D49_Supe.1","D49_Supe.1",2,1,2
"3672",15,15,"Energy","D49_Supe.1","D49_Supe.1",3,1,2
"3673",15,15,"InfoWork","D49_Supe.1","D49_Supe.1",1,1,1
"3674",15,15,"InfoWork","D49_Supe.1","D49_Supe.1",3,1,2
"3675",15,15,"InputDecision","D49_Supe.1","D49_Supe.1",1,1,1
"3676",15,15,"InputDecision","D49_Supe.1","D49_Supe.1",3,1,2
"3677",15,15,"Recognition","D49_Supe.1","D49_Supe.1",2,1,2
"3678",15,15,"Innovation","D49_Supe.1","D49_Supe.1",1,1,1
"3679",15,15,"Innovation","D49_Supe.1","D49_Supe.1",2,1,2
"3680",15,16,"Collaboration","D49_Supe.1","D4_Supv.1",2,1,2
"3681",15,16,"Collaboration","D49_Supe.1","D4_Supv.1",2,1,3
"3682",15,16,"Confidential","D49_Supe.1","D4_Supv.1",1,1,3
"3683",15,16,"Energy","D49_Supe.1","D4_Supv.1",2,1,3
"3684",15,16,"InfoWork","D49_Supe.1","D4_Supv.1",1,1,2
"3685",15,16,"InfoWork","D49_Supe.1","D4_Supv.1",2,1,3
"3686",15,16,"InputDecision","D49_Supe.1","D4_Supv.1",1,1,2
"3687",15,16,"InputDecision","D49_Supe.1","D4_Supv.1",2,1,3
"3688",15,16,"Recognition","D49_Supe.1","D4_Supv.1",1,1,2
"3689",15,16,"Recognition","D49_Supe.1","D4_Supv.1",1,1,3
"3690",15,17,"Collaboration","D49_Supe.1","S11_Prin.1",3,1,2
"3691",15,17,"Collaboration","D49_Supe.1","S11_Prin.1",3,1,3
"3692",15,17,"Confidential","D49_Supe.1","S11_Prin.1",2,1,2
"3693",15,17,"Confidential","D49_Supe.1","S11_Prin.1",2,1,3
"3694",15,17,"Energy","D49_Supe.1","S11_Prin.1",3,1,2
"3695",15,17,"Energy","D49_Supe.1","S11_Prin.1",3,1,3
"3696",15,17,"InfoWork","D49_Supe.1","S11_Prin.1",1,1,1
"3697",15,17,"InfoWork","D49_Supe.1","S11_Prin.1",3,1,2
"3698",15,17,"InfoWork","D49_Supe.1","S11_Prin.1",3,1,3
"3699",15,17,"InputDecision","D49_Supe.1","S11_Prin.1",3,1,2
"3700",15,17,"InputDecision","D49_Supe.1","S11_Prin.1",3,1,3
"3701",15,17,"Recognition","D49_Supe.1","S11_Prin.1",2,1,3
"3702",15,17,"Innovation","D49_Supe.1","S11_Prin.1",2,1,1
"3703",15,17,"Innovation","D49_Supe.1","S11_Prin.1",2,1,2
"3704",15,17,"Innovation","D49_Supe.1","S11_Prin.1",2,1,3
"3705",15,18,"Collaboration","D49_Supe.1","S12_Prin.1",3,1,2
"3706",15,18,"Collaboration","D49_Supe.1","S12_Prin.1",3,1,3
"3707",15,18,"Confidential","D49_Supe.1","S12_Prin.1",2,1,2
"3708",15,18,"Confidential","D49_Supe.1","S12_Prin.1",3,1,3
"3709",15,18,"Energy","D49_Supe.1","S12_Prin.1",3,1,2
"3710",15,18,"Energy","D49_Supe.1","S12_Prin.1",3,1,3
"3711",15,18,"InfoWork","D49_Supe.1","S12_Prin.1",1,1,1
"3712",15,18,"InfoWork","D49_Supe.1","S12_Prin.1",3,1,2
"3713",15,18,"InfoWork","D49_Supe.1","S12_Prin.1",3,1,3
"3714",15,18,"InputDecision","D49_Supe.1","S12_Prin.1",3,1,2
"3715",15,18,"InputDecision","D49_Supe.1","S12_Prin.1",3,1,3
"3716",15,18,"Recognition","D49_Supe.1","S12_Prin.1",2,1,2
"3717",15,18,"Recognition","D49_Supe.1","S12_Prin.1",2,1,3
"3718",15,18,"Innovation","D49_Supe.1","S12_Prin.1",2,1,1
"3719",15,18,"Innovation","D49_Supe.1","S12_Prin.1",3,1,2
"3720",15,18,"Innovation","D49_Supe.1","S12_Prin.1",3,1,3
"3721",15,19,"Collaboration","D49_Supe.1","S13_AstP.1",3,1,2
"3722",15,19,"Collaboration","D49_Supe.1","S13_AstP.1",3,1,3
"3723",15,19,"Confidential","D49_Supe.1","S13_AstP.1",2,1,3
"3724",15,19,"Energy","D49_Supe.1","S13_AstP.1",2,1,3
"3725",15,19,"InfoWork","D49_Supe.1","S13_AstP.1",3,1,2
"3726",15,19,"InfoWork","D49_Supe.1","S13_AstP.1",3,1,3
"3727",15,19,"InputDecision","D49_Supe.1","S13_AstP.1",2,1,2
"3728",15,19,"InputDecision","D49_Supe.1","S13_AstP.1",3,1,3
"3729",15,19,"Recognition","D49_Supe.1","S13_AstP.1",2,1,3
"3730",15,19,"Innovation","D49_Supe.1","S13_AstP.1",2,1,3
"3731",15,14,"Collaboration","D49_Supe.1","S14_Prin.1",3,1,2
"3732",15,14,"Collaboration","D49_Supe.1","S14_Prin.1",3,1,3
"3733",15,14,"Confidential","D49_Supe.1","S14_Prin.1",2,1,2
"3734",15,14,"Confidential","D49_Supe.1","S14_Prin.1",2,1,3
"3735",15,14,"Energy","D49_Supe.1","S14_Prin.1",2,1,2
"3736",15,14,"Energy","D49_Supe.1","S14_Prin.1",2,1,3
"3737",15,14,"InfoWork","D49_Supe.1","S14_Prin.1",1,1,1
"3738",15,14,"InfoWork","D49_Supe.1","S14_Prin.1",3,1,2
"3739",15,14,"InfoWork","D49_Supe.1","S14_Prin.1",3,1,3
"3740",15,14,"InputDecision","D49_Supe.1","S14_Prin.1",3,1,2
"3741",15,14,"InputDecision","D49_Supe.1","S14_Prin.1",3,1,3
"3742",15,14,"Recognition","D49_Supe.1","S14_Prin.1",2,1,2
"3743",15,14,"Recognition","D49_Supe.1","S14_Prin.1",1,1,3
"3744",15,14,"Innovation","D49_Supe.1","S14_Prin.1",2,1,1
"3745",15,14,"Innovation","D49_Supe.1","S14_Prin.1",3,1,2
"3746",15,14,"Innovation","D49_Supe.1","S14_Prin.1",3,1,3
"3747",15,21,"Collaboration","D49_Supe.1","S15_Prin.1",3,1,2
"3748",15,21,"Collaboration","D49_Supe.1","S15_Prin.1",3,1,3
"3749",15,21,"Confidential","D49_Supe.1","S15_Prin.1",1,1,2
"3750",15,21,"Confidential","D49_Supe.1","S15_Prin.1",2,1,3
"3751",15,21,"Energy","D49_Supe.1","S15_Prin.1",2,1,2
"3752",15,21,"Energy","D49_Supe.1","S15_Prin.1",2,1,3
"3753",15,21,"InfoWork","D49_Supe.1","S15_Prin.1",1,1,1
"3754",15,21,"InfoWork","D49_Supe.1","S15_Prin.1",3,1,2
"3755",15,21,"InfoWork","D49_Supe.1","S15_Prin.1",3,1,3
"3756",15,21,"InputDecision","D49_Supe.1","S15_Prin.1",2,1,2
"3757",15,21,"InputDecision","D49_Supe.1","S15_Prin.1",3,1,3
"3758",15,21,"Recognition","D49_Supe.1","S15_Prin.1",1,1,3
"3759",15,21,"Innovation","D49_Supe.1","S15_Prin.1",3,1,1
"3760",15,21,"Innovation","D49_Supe.1","S15_Prin.1",2,1,3
"3761",15,22,"Collaboration","D49_Supe.1","S16_AstP.1",3,1,2
"3762",15,22,"Collaboration","D49_Supe.1","S16_AstP.1",3,1,3
"3763",15,22,"Confidential","D49_Supe.1","S16_AstP.1",2,1,2
"3764",15,22,"Confidential","D49_Supe.1","S16_AstP.1",2,1,3
"3765",15,22,"Energy","D49_Supe.1","S16_AstP.1",2,1,2
"3766",15,22,"InfoWork","D49_Supe.1","S16_AstP.1",3,1,2
"3767",15,22,"InfoWork","D49_Supe.1","S16_AstP.1",3,1,3
"3768",15,22,"InputDecision","D49_Supe.1","S16_AstP.1",3,1,2
"3769",15,22,"InputDecision","D49_Supe.1","S16_AstP.1",3,1,3
"3770",15,22,"Recognition","D49_Supe.1","S16_AstP.1",2,1,3
"3771",15,22,"Innovation","D49_Supe.1","S16_AstP.1",2,1,2
"3772",15,22,"Innovation","D49_Supe.1","S16_AstP.1",3,1,3
"3773",15,23,"Collaboration","D49_Supe.1","S18_AstP.1",2,1,2
"3774",15,23,"Collaboration","D49_Supe.1","S18_AstP.1",2,1,3
"3775",15,23,"Confidential","D49_Supe.1","S18_AstP.1",1,1,3
"3776",15,23,"Energy","D49_Supe.1","S18_AstP.1",1,1,3
"3777",15,23,"InfoWork","D49_Supe.1","S18_AstP.1",2,1,3
"3778",15,23,"InputDecision","D49_Supe.1","S18_AstP.1",2,1,3
"3779",15,23,"Recognition","D49_Supe.1","S18_AstP.1",1,1,3
"3780",15,24,"Collaboration","D49_Supe.1","S20_Prin.1",3,1,2
"3781",15,24,"Collaboration","D49_Supe.1","S20_Prin.1",3,1,3
"3782",15,24,"Confidential","D49_Supe.1","S20_Prin.1",2,1,2
"3783",15,24,"Confidential","D49_Supe.1","S20_Prin.1",2,1,3
"3784",15,24,"Energy","D49_Supe.1","S20_Prin.1",2,1,2
"3785",15,24,"Energy","D49_Supe.1","S20_Prin.1",3,1,3
"3786",15,24,"InfoWork","D49_Supe.1","S20_Prin.1",3,1,2
"3787",15,24,"InfoWork","D49_Supe.1","S20_Prin.1",3,1,3
"3788",15,24,"InputDecision","D49_Supe.1","S20_Prin.1",3,1,2
"3789",15,24,"InputDecision","D49_Supe.1","S20_Prin.1",3,1,3
"3790",15,24,"Recognition","D49_Supe.1","S20_Prin.1",2,1,2
"3791",15,24,"Recognition","D49_Supe.1","S20_Prin.1",2,1,3
"3792",15,24,"Innovation","D49_Supe.1","S20_Prin.1",2,1,2
"3793",15,24,"Innovation","D49_Supe.1","S20_Prin.1",3,1,3
"3794",15,25,"Collaboration","D49_Supe.1","S21_AstP.1",2,1,2
"3795",15,25,"Collaboration","D49_Supe.1","S21_AstP.1",3,1,3
"3796",15,25,"Confidential","D49_Supe.1","S21_AstP.1",1,1,3
"3797",15,25,"Energy","D49_Supe.1","S21_AstP.1",2,1,3
"3798",15,25,"InfoWork","D49_Supe.1","S21_AstP.1",2,1,3
"3799",15,25,"InputDecision","D49_Supe.1","S21_AstP.1",2,1,3
"3800",15,25,"Recognition","D49_Supe.1","S21_AstP.1",1,1,3
"3801",15,26,"Collaboration","D49_Supe.1","S22_Prin.1",3,1,2
"3802",15,26,"Collaboration","D49_Supe.1","S22_Prin.1",3,1,3
"3803",15,26,"Confidential","D49_Supe.1","S22_Prin.1",2,1,2
"3804",15,26,"Confidential","D49_Supe.1","S22_Prin.1",2,1,3
"3805",15,26,"Energy","D49_Supe.1","S22_Prin.1",1,1,1
"3806",15,26,"Energy","D49_Supe.1","S22_Prin.1",3,1,2
"3807",15,26,"Energy","D49_Supe.1","S22_Prin.1",3,1,3
"3808",15,26,"InfoWork","D49_Supe.1","S22_Prin.1",3,1,1
"3809",15,26,"InfoWork","D49_Supe.1","S22_Prin.1",3,1,2
"3810",15,26,"InfoWork","D49_Supe.1","S22_Prin.1",3,1,3
"3811",15,26,"InputDecision","D49_Supe.1","S22_Prin.1",1,1,1
"3812",15,26,"InputDecision","D49_Supe.1","S22_Prin.1",3,1,2
"3813",15,26,"InputDecision","D49_Supe.1","S22_Prin.1",3,1,3
"3814",15,26,"Recognition","D49_Supe.1","S22_Prin.1",2,1,2
"3815",15,26,"Recognition","D49_Supe.1","S22_Prin.1",1,1,3
"3816",15,26,"Innovation","D49_Supe.1","S22_Prin.1",3,1,1
"3817",15,26,"Innovation","D49_Supe.1","S22_Prin.1",3,1,2
"3818",15,26,"Innovation","D49_Supe.1","S22_Prin.1",3,1,3
"3819",15,27,"Collaboration","D49_Supe.1","S24_AstP.1",2,1,2
"3820",15,27,"Collaboration","D49_Supe.1","S24_AstP.1",3,1,3
"3821",15,27,"Confidential","D49_Supe.1","S24_AstP.1",2,1,3
"3822",15,27,"Energy","D49_Supe.1","S24_AstP.1",2,1,3
"3823",15,27,"InfoWork","D49_Supe.1","S24_AstP.1",2,1,3
"3824",15,27,"InputDecision","D49_Supe.1","S24_AstP.1",3,1,3
"3825",15,27,"Recognition","D49_Supe.1","S24_AstP.1",1,1,3
"3826",15,27,"Innovation","D49_Supe.1","S24_AstP.1",3,1,3
"3827",15,28,"Collaboration","D49_Supe.1","S26_AstP.1",2,1,2
"3828",15,28,"Collaboration","D49_Supe.1","S26_AstP.1",2,1,3
"3829",15,28,"Confidential","D49_Supe.1","S26_AstP.1",1,1,3
"3830",15,28,"Energy","D49_Supe.1","S26_AstP.1",1,1,3
"3831",15,28,"InfoWork","D49_Supe.1","S26_AstP.1",1,1,3
"3832",15,28,"InputDecision","D49_Supe.1","S26_AstP.1",1,1,3
"3833",15,28,"Recognition","D49_Supe.1","S26_AstP.1",1,1,3
"3834",15,29,"Collaboration","D49_Supe.1","S27_Prin.1",3,1,2
"3835",15,29,"Collaboration","D49_Supe.1","S27_Prin.1",4,1,3
"3836",15,29,"Confidential","D49_Supe.1","S27_Prin.1",2,1,2
"3837",15,29,"Confidential","D49_Supe.1","S27_Prin.1",3,1,3
"3838",15,29,"Energy","D49_Supe.1","S27_Prin.1",3,1,2
"3839",15,29,"Energy","D49_Supe.1","S27_Prin.1",3,1,3
"3840",15,29,"InfoWork","D49_Supe.1","S27_Prin.1",3,1,1
"3841",15,29,"InfoWork","D49_Supe.1","S27_Prin.1",3,1,2
"3842",15,29,"InfoWork","D49_Supe.1","S27_Prin.1",3,1,3
"3843",15,29,"InputDecision","D49_Supe.1","S27_Prin.1",1,1,1
"3844",15,29,"InputDecision","D49_Supe.1","S27_Prin.1",3,1,2
"3845",15,29,"InputDecision","D49_Supe.1","S27_Prin.1",3,1,3
"3846",15,29,"Recognition","D49_Supe.1","S27_Prin.1",3,1,2
"3847",15,29,"Recognition","D49_Supe.1","S27_Prin.1",2,1,3
"3848",15,29,"Innovation","D49_Supe.1","S27_Prin.1",2,1,1
"3849",15,29,"Innovation","D49_Supe.1","S27_Prin.1",3,1,2
"3850",15,29,"Innovation","D49_Supe.1","S27_Prin.1",3,1,3
"3851",15,20,"InfoWork","D49_Supe.1","S2_Prin.1",1,1,1
"3852",15,20,"Innovation","D49_Supe.1","S2_Prin.1",2,1,1
"3853",15,23,"Collaboration","D49_Supe.1","S36_Prin.1",2,1,2
"3854",15,23,"Collaboration","D49_Supe.1","S36_Prin.1",3,1,3
"3855",15,23,"Confidential","D49_Supe.1","S36_Prin.1",2,1,3
"3856",15,23,"Energy","D49_Supe.1","S36_Prin.1",3,1,3
"3857",15,23,"InfoWork","D49_Supe.1","S36_Prin.1",1,1,2
"3858",15,23,"InfoWork","D49_Supe.1","S36_Prin.1",3,1,3
"3859",15,23,"InputDecision","D49_Supe.1","S36_Prin.1",1,1,2
"3860",15,23,"InputDecision","D49_Supe.1","S36_Prin.1",3,1,3
"3861",15,23,"Recognition","D49_Supe.1","S36_Prin.1",1,1,3
"3862",15,23,"Innovation","D49_Supe.1","S36_Prin.1",3,1,3
"3863",15,31,"Collaboration","D49_Supe.1","S38_AstP.1",2,1,2
"3864",15,31,"Collaboration","D49_Supe.1","S38_AstP.1",2,1,3
"3865",15,31,"Confidential","D49_Supe.1","S38_AstP.1",1,1,3
"3866",15,31,"Energy","D49_Supe.1","S38_AstP.1",2,1,3
"3867",15,31,"InfoWork","D49_Supe.1","S38_AstP.1",1,1,1
"3868",15,31,"InfoWork","D49_Supe.1","S38_AstP.1",1,1,2
"3869",15,31,"InfoWork","D49_Supe.1","S38_AstP.1",2,1,3
"3870",15,31,"InputDecision","D49_Supe.1","S38_AstP.1",1,1,2
"3871",15,31,"InputDecision","D49_Supe.1","S38_AstP.1",2,1,3
"3872",15,31,"Recognition","D49_Supe.1","S38_AstP.1",1,1,3
"3873",15,32,"Collaboration","D49_Supe.1","S42_Prin.1",3,1,2
"3874",15,32,"Collaboration","D49_Supe.1","S42_Prin.1",4,1,3
"3875",15,32,"Confidential","D49_Supe.1","S42_Prin.1",2,1,2
"3876",15,32,"Confidential","D49_Supe.1","S42_Prin.1",3,1,3
"3877",15,32,"Energy","D49_Supe.1","S42_Prin.1",3,1,2
"3878",15,32,"Energy","D49_Supe.1","S42_Prin.1",3,1,3
"3879",15,32,"InfoWork","D49_Supe.1","S42_Prin.1",1,1,1
"3880",15,32,"InfoWork","D49_Supe.1","S42_Prin.1",3,1,2
"3881",15,32,"InfoWork","D49_Supe.1","S42_Prin.1",3,1,3
"3882",15,32,"InputDecision","D49_Supe.1","S42_Prin.1",1,1,1
"3883",15,32,"InputDecision","D49_Supe.1","S42_Prin.1",3,1,2
"3884",15,32,"InputDecision","D49_Supe.1","S42_Prin.1",3,1,3
"3885",15,32,"Recognition","D49_Supe.1","S42_Prin.1",2,1,3
"3886",15,32,"Innovation","D49_Supe.1","S42_Prin.1",1,1,1
"3887",15,32,"Innovation","D49_Supe.1","S42_Prin.1",3,1,2
"3888",15,32,"Innovation","D49_Supe.1","S42_Prin.1",3,1,3
"3889",15,33,"Collaboration","D49_Supe.1","S44_AstP.1",2,1,2
"3890",15,33,"Collaboration","D49_Supe.1","S44_AstP.1",2,1,3
"3891",15,33,"Confidential","D49_Supe.1","S44_AstP.1",1,1,3
"3892",15,33,"Energy","D49_Supe.1","S44_AstP.1",1,1,3
"3893",15,33,"InfoWork","D49_Supe.1","S44_AstP.1",1,1,3
"3894",15,33,"InputDecision","D49_Supe.1","S44_AstP.1",1,1,3
"3895",15,33,"Recognition","D49_Supe.1","S44_AstP.1",1,1,3
"3896",15,34,"Collaboration","D49_Supe.1","S50_AstP.1",4,1,2
"3897",15,34,"Collaboration","D49_Supe.1","S50_AstP.1",4,1,3
"3898",15,34,"Confidential","D49_Supe.1","S50_AstP.1",2,1,2
"3899",15,34,"Confidential","D49_Supe.1","S50_AstP.1",3,1,3
"3900",15,34,"Energy","D49_Supe.1","S50_AstP.1",2,1,2
"3901",15,34,"Energy","D49_Supe.1","S50_AstP.1",2,1,3
"3902",15,34,"InfoWork","D49_Supe.1","S50_AstP.1",3,1,2
"3903",15,34,"InfoWork","D49_Supe.1","S50_AstP.1",3,1,3
"3904",15,34,"InputDecision","D49_Supe.1","S50_AstP.1",2,1,2
"3905",15,34,"InputDecision","D49_Supe.1","S50_AstP.1",3,1,3
"3906",15,34,"Recognition","D49_Supe.1","S50_AstP.1",2,1,3
"3907",15,34,"Innovation","D49_Supe.1","S50_AstP.1",2,1,3
"3908",15,35,"Collaboration","D49_Supe.1","S52_Prin.1",2,1,2
"3909",15,35,"Collaboration","D49_Supe.1","S52_Prin.1",3,1,3
"3910",15,35,"Confidential","D49_Supe.1","S52_Prin.1",2,1,3
"3911",15,35,"Energy","D49_Supe.1","S52_Prin.1",3,1,3
"3912",15,35,"InfoWork","D49_Supe.1","S52_Prin.1",3,1,3
"3913",15,35,"InputDecision","D49_Supe.1","S52_Prin.1",3,1,3
"3914",15,35,"Recognition","D49_Supe.1","S52_Prin.1",2,1,3
"3915",15,35,"Innovation","D49_Supe.1","S52_Prin.1",3,1,3
"3916",15,36,"Collaboration","D49_Supe.1","S53_AstP.1",4,1,2
"3917",15,36,"Collaboration","D49_Supe.1","S53_AstP.1",2,1,3
"3918",15,36,"Confidential","D49_Supe.1","S53_AstP.1",4,1,2
"3919",15,36,"Confidential","D49_Supe.1","S53_AstP.1",1,1,3
"3920",15,36,"Energy","D49_Supe.1","S53_AstP.1",3,1,2
"3921",15,36,"Energy","D49_Supe.1","S53_AstP.1",2,1,3
"3922",15,36,"InfoWork","D49_Supe.1","S53_AstP.1",3,1,1
"3923",15,36,"InfoWork","D49_Supe.1","S53_AstP.1",4,1,2
"3924",15,36,"InfoWork","D49_Supe.1","S53_AstP.1",2,1,3
"3925",15,36,"InputDecision","D49_Supe.1","S53_AstP.1",1,1,1
"3926",15,36,"InputDecision","D49_Supe.1","S53_AstP.1",4,1,2
"3927",15,36,"InputDecision","D49_Supe.1","S53_AstP.1",2,1,3
"3928",15,36,"Recognition","D49_Supe.1","S53_AstP.1",1,1,3
"3929",15,36,"Innovation","D49_Supe.1","S53_AstP.1",3,1,2
"3930",15,37,"Collaboration","D49_Supe.1","S54_AstP.1",3,1,1
"3931",15,37,"Collaboration","D49_Supe.1","S54_AstP.1",4,1,2
"3932",15,37,"Collaboration","D49_Supe.1","S54_AstP.1",2,1,3
"3933",15,37,"Confidential","D49_Supe.1","S54_AstP.1",1,1,1
"3934",15,37,"Confidential","D49_Supe.1","S54_AstP.1",4,1,2
"3935",15,37,"Confidential","D49_Supe.1","S54_AstP.1",2,1,3
"3936",15,37,"Energy","D49_Supe.1","S54_AstP.1",1,1,1
"3937",15,37,"Energy","D49_Supe.1","S54_AstP.1",4,1,2
"3938",15,37,"Energy","D49_Supe.1","S54_AstP.1",2,1,3
"3939",15,37,"InfoWork","D49_Supe.1","S54_AstP.1",4,1,1
"3940",15,37,"InfoWork","D49_Supe.1","S54_AstP.1",4,1,2
"3941",15,37,"InfoWork","D49_Supe.1","S54_AstP.1",2,1,3
"3942",15,37,"InputDecision","D49_Supe.1","S54_AstP.1",4,1,1
"3943",15,37,"InputDecision","D49_Supe.1","S54_AstP.1",4,1,2
